ET_time(sec) 	 time(sec of day) 	 freq_residual(Hz=exp-theo) 	 exp_dopp 	 theo_dopp 
687280032.9323537	11163.75000	-2576.086982	18962.91430	21539.00128
687280033.1823537	11164.00000	-2574.036523	18964.90990	21538.94642
687280033.4323537	11164.25000	-2573.770162	18965.12140	21538.89156
687280033.6823537	11164.50000	-2580.694002	18958.14270	21538.83670
687280033.9323537	11164.75000	-2574.697840	18964.08400	21538.78184
687280034.1823537	11165.00000	-2576.772577	18961.95440	21538.72698
687280034.4323537	11165.25000	-2574.034414	18964.63770	21538.67211
687280034.6823537	11165.50000	-2575.545851	18963.07140	21538.61725
687280034.9323537	11165.75000	-2572.746486	18965.81590	21538.56239
687280035.1823537	11166.00000	-2574.241922	18964.26560	21538.50752
687280035.4323537	11166.25000	-2574.086956	18964.36570	21538.45266
687280035.6823537	11166.50000	-2577.261889	18961.13590	21538.39779
687280035.9323537	11166.75000	-2576.153323	18962.18960	21538.34292
687280036.1823537	11167.00000	-2570.933356	18967.35470	21538.28806
687280036.4323537	11167.25000	-2575.282988	18962.95020	21538.23319
687280036.6823537	11167.50000	-2575.116019	18963.06230	21538.17832
687280036.9323537	11167.75000	-2573.959649	18964.16380	21538.12345
687280037.1823537	11168.00000	-2572.973079	18965.09550	21538.06858
687280037.4323537	11168.25000	-2570.829109	18967.18460	21538.01371
687280037.6823537	11168.50000	-2572.936437	18965.02240	21537.95884
687280037.9323537	11168.75000	-2573.859964	18964.04400	21537.90396
687280038.1823537	11169.00000	-2574.248792	18963.60030	21537.84909
687280038.4323537	11169.25000	-2574.632019	18963.16220	21537.79422
687280038.6823537	11169.50000	-2574.431045	18963.30830	21537.73935
687280038.9323537	11169.75000	-2573.156670	18964.52780	21537.68447
687280039.1823537	11170.00000	-2573.966495	18963.66310	21537.62959
687280039.4323537	11170.25000	-2575.837519	18961.73720	21537.57472
687280039.6823537	11170.50000	-2574.364742	18963.15510	21537.51984
687280039.9323537	11170.75000	-2577.324565	18960.14040	21537.46496
687280040.1823537	11171.00000	-2572.465287	18964.94480	21537.41009
687280040.4323537	11171.25000	-2574.119708	18963.23550	21537.35521
687280040.6823537	11171.50000	-2572.734129	18964.56620	21537.30033
687280040.9323537	11171.75000	-2573.937150	18963.30830	21537.24545
687280041.1823537	11172.00000	-2574.763868	18962.42670	21537.19057
687280041.4323537	11172.25000	-2573.950388	18963.18530	21537.13569
687280041.6823537	11172.50000	-2573.300605	18963.78020	21537.08081
687280041.9323537	11172.75000	-2566.234923	18970.79100	21537.02592
687280042.1823537	11173.00000	-2573.314540	18963.65650	21536.97104
687280042.4323537	11173.25000	-2575.212456	18961.70370	21536.91616
687280042.6823537	11173.50000	-2573.785471	18963.07580	21536.86127
687280042.9323537	11173.75000	-2572.821387	18963.98500	21536.80639
687280043.1823537	11174.00000	-2574.311301	18962.44020	21536.75150
687280043.4323537	11174.25000	-2574.342614	18962.35400	21536.69661
687280043.6823537	11174.50000	-2573.271926	18963.36980	21536.64173
687280043.9323537	11174.75000	-2573.109740	18963.47710	21536.58684
687280044.1823537	11175.00000	-2574.592851	18961.93910	21536.53195
687280044.4323537	11175.25000	-2572.397462	18964.07960	21536.47706
687280044.6823537	11175.50000	-2574.060173	18962.36200	21536.42217
687280044.9323537	11175.75000	-2575.161282	18961.20600	21536.36728
687280045.1823537	11176.00000	-2568.976491	18967.33590	21536.31239
687280045.4323537	11176.25000	-2572.716300	18963.54120	21536.25750
687280045.6823537	11176.50000	-2574.717307	18961.48530	21536.20261
687280045.9323537	11176.75000	-2574.501115	18961.64660	21536.14771
687280046.1823537	11177.00000	-2572.441321	18963.65150	21536.09282
687280046.4323537	11177.25000	-2572.867426	18963.17050	21536.03793
687280046.6823537	11177.50000	-2572.257231	18963.72580	21535.98303
687280046.9323537	11177.75000	-2573.570636	18962.35750	21535.92814
687280047.1823537	11178.00000	-2569.458440	18966.41480	21535.87324
687280047.4323537	11178.25000	-2574.535043	18961.28330	21535.81834
687280047.6823537	11178.50000	-2572.825646	18962.93780	21535.76345
687280047.9323537	11178.75000	-2575.059048	18960.64950	21535.70855
687280048.1823537	11179.00000	-2570.823248	18964.83040	21535.65365
687280048.4323537	11179.25000	-2573.539849	18962.05890	21535.59875
687280048.6823537	11179.50000	-2570.544350	18964.99950	21535.54385
687280048.9323537	11179.75000	-2570.002148	18965.48680	21535.48895
687280049.1823537	11180.00000	-2572.125047	18963.30900	21535.43405
687280049.4323537	11180.25000	-2570.153746	18965.22540	21535.37915
687280049.6823537	11180.50000	-2573.579743	18961.74450	21535.32424
687280049.9323537	11180.75000	-2574.657239	18960.61210	21535.26934
687280050.1823537	11181.00000	-2572.796435	18962.41800	21535.21444
687280050.4323537	11181.25000	-2571.563631	18963.59590	21535.15953
687280050.6823537	11181.50000	-2572.424225	18962.68040	21535.10463
687280050.9323537	11181.75000	-2571.168119	18963.88160	21535.04972
687280051.1823537	11182.00000	-2571.455812	18963.53900	21534.99481
687280051.4323537	11182.25000	-2571.023806	18963.91610	21534.93991
687280051.6823537	11182.50000	-2571.125698	18963.75930	21534.88500
687280051.9323537	11182.75000	-2572.465689	18962.36440	21534.83009
687280052.1823537	11183.00000	-2570.632880	18964.14230	21534.77518
687280052.4323537	11183.25000	-2571.905670	18962.81460	21534.72027
687280052.6823537	11183.50000	-2572.285059	18962.38030	21534.66536
687280052.9323537	11183.75000	-2569.745748	18964.86470	21534.61045
687280053.1823537	11184.00000	-2569.037036	18965.51850	21534.55554
687280053.4323537	11184.25000	-2570.535824	18963.96480	21534.50062
687280053.6823537	11184.50000	-2569.366111	18965.07960	21534.44571
687280053.9323537	11184.75000	-2569.605997	18964.78480	21534.39080
687280054.1823537	11185.00000	-2571.197683	18963.13820	21534.33588
687280054.4323537	11185.25000	-2566.529167	18967.75180	21534.28097
687280054.6823537	11185.50000	-2571.811452	18962.41460	21534.22605
687280054.9323537	11185.75000	-2569.528535	18964.64260	21534.17113
687280055.1823537	11186.00000	-2570.034619	18964.08160	21534.11622
687280055.4323537	11186.25000	-2569.573201	18964.48810	21534.06130
687280055.6823537	11186.50000	-2566.249082	18967.75730	21534.00638
687280055.9323537	11186.75000	-2567.661163	18966.29030	21533.95146
687280056.1823537	11187.00000	-2572.877344	18961.01920	21533.89654
687280056.4323537	11187.25000	-2570.413223	18963.42840	21533.84162
687280056.6823537	11187.50000	-2566.244203	18967.54250	21533.78670
687280056.9323537	11187.75000	-2569.663081	18964.06870	21533.73178
687280057.1823537	11188.00000	-2571.937458	18961.73940	21533.67686
687280057.4323537	11188.25000	-2569.058036	18964.56390	21533.62194
687280057.6823537	11188.50000	-2571.034813	18962.53220	21533.56701
687280057.9323537	11188.75000	-2558.475188	18975.03690	21533.51209
687280058.1823537	11189.00000	-2570.961463	18962.49570	21533.45716
687280058.4323537	11189.25000	-2568.478438	18964.92380	21533.40224
687280058.6823537	11189.50000	-2569.915712	18963.43160	21533.34731
687280058.9323537	11189.75000	-2568.052485	18965.23990	21533.29239
687280059.1823537	11190.00000	-2569.770858	18963.46660	21533.23746
687280059.4323537	11190.25000	-2570.841729	18962.34080	21533.18253
687280059.6823537	11190.50000	-2574.884600	18958.24300	21533.12760
687280059.9323537	11190.75000	-2569.108671	18963.96400	21533.07267
687280060.1823537	11191.00000	-2564.096842	18968.92090	21533.01774
687280060.4323537	11191.25000	-2568.058410	18964.90440	21532.96281
687280060.6823537	11191.50000	-2570.140579	18962.76730	21532.90788
687280060.9323537	11191.75000	-2569.626548	18963.22640	21532.85295
687280061.1823537	11192.00000	-2570.775215	18962.02280	21532.79801
687280061.4323537	11192.25000	-2568.265882	18964.47720	21532.74308
687280061.6823537	11192.50000	-2570.940248	18961.74790	21532.68815
687280061.9323537	11192.75000	-2569.565613	18963.06760	21532.63321
687280062.1823537	11193.00000	-2570.897778	18961.68050	21532.57828
687280062.4323537	11193.25000	-2570.297442	18962.22590	21532.52334
687280062.6823537	11193.50000	-2559.718604	18972.74980	21532.46840
687280062.9323537	11193.75000	-2567.367768	18965.04570	21532.41347
687280063.1823537	11194.00000	-2565.248830	18967.10970	21532.35853
687280063.4323537	11194.25000	-2571.978792	18960.32480	21532.30359
687280063.6823537	11194.50000	-2570.655953	18961.59270	21532.24865
687280063.9323537	11194.75000	-2569.469613	18962.72410	21532.19371
687280064.1823537	11195.00000	-2569.824772	18962.31400	21532.13877
687280064.4323537	11195.25000	-2567.193031	18964.89080	21532.08383
687280064.6823537	11195.50000	-2566.390390	18965.63850	21532.02889
687280064.9323537	11195.75000	-2567.878447	18964.09550	21531.97395
687280065.1823537	11196.00000	-2567.658603	18964.26040	21531.91900
687280065.4323537	11196.25000	-2570.670460	18961.19360	21531.86406
687280065.6823537	11196.50000	-2568.343716	18963.46540	21531.80912
687280065.9323537	11196.75000	-2569.237571	18962.51660	21531.75417
687280066.1823537	11197.00000	-2565.338125	18966.36110	21531.69922
687280066.4323537	11197.25000	-2566.345079	18965.29920	21531.64428
687280066.6823537	11197.50000	-2569.141132	18962.44820	21531.58933
687280066.9323537	11197.75000	-2566.823285	18964.71110	21531.53438
687280067.1823537	11198.00000	-2567.764035	18963.71540	21531.47944
687280067.4323537	11198.25000	-2568.486287	18962.93820	21531.42449
687280067.6823537	11198.50000	-2567.235438	18964.13410	21531.36954
687280067.9323537	11198.75000	-2570.402388	18960.91220	21531.31459
687280068.1823537	11199.00000	-2567.723236	18963.53640	21531.25964
687280068.4323537	11199.25000	-2566.663285	18964.54140	21531.20469
687280068.6823537	11199.50000	-2567.900233	18963.24950	21531.14973
687280068.9323537	11199.75000	-2575.946179	18955.14860	21531.09478
687280069.1823537	11200.00000	-2567.273126	18963.76670	21531.03983
687280069.4323537	11200.25000	-2568.686573	18962.29830	21530.98487
687280069.6823537	11200.50000	-2563.812917	18967.11700	21530.92992
687280069.9323537	11200.75000	-2565.537362	18965.33760	21530.87496
687280070.1823537	11201.00000	-2570.398105	18960.42190	21530.82001
687280070.4323537	11201.25000	-2564.924949	18965.84010	21530.76505
687280070.6823537	11201.50000	-2564.764191	18965.94590	21530.71009
687280070.9323537	11201.75000	-2565.593734	18965.06140	21530.65513
687280071.1823537	11202.00000	-2567.025674	18963.57450	21530.60017
687280071.4323537	11202.25000	-2567.652216	18962.89300	21530.54522
687280071.6823537	11202.50000	-2565.506456	18964.98380	21530.49026
687280071.9323537	11202.75000	-2559.849795	18970.58550	21530.43529
687280072.1823537	11203.00000	-2565.430133	18964.95020	21530.38033
687280072.4323537	11203.25000	-2563.870572	18966.45480	21530.32537
687280072.6823537	11203.50000	-2571.398209	18958.87220	21530.27041
687280072.9323537	11203.75000	-2565.591346	18964.62410	21530.21545
687280073.1823537	11204.00000	-2568.162482	18961.99800	21530.16048
687280073.4323537	11204.25000	-2567.573817	18962.53170	21530.10552
687280073.6823537	11204.50000	-2565.757053	18964.29350	21530.05055
687280073.9323537	11204.75000	-2565.662087	18964.33350	21529.99559
687280074.1823537	11205.00000	-2566.209520	18963.73110	21529.94062
687280074.4323537	11205.25000	-2565.713453	18964.17220	21529.88565
687280074.6823537	11205.50000	-2567.554086	18962.27660	21529.83069
687280074.9323537	11205.75000	-2567.757617	18962.01810	21529.77572
687280075.1823537	11206.00000	-2563.396948	18966.32380	21529.72075
687280075.4323537	11206.25000	-2564.036478	18965.62930	21529.66578
687280075.6823537	11206.50000	-2569.049607	18960.56120	21529.61081
687280075.9323537	11206.75000	-2565.947736	18963.60810	21529.55584
687280076.1823537	11207.00000	-2566.406665	18963.09420	21529.50087
687280076.4323537	11207.25000	-2563.796893	18965.64900	21529.44589
687280076.6823537	11207.50000	-2564.720719	18964.67020	21529.39092
687280076.9323537	11207.75000	-278.238046	21251.09790	21529.33595
687280077.1823537	11208.00000	-2564.679572	18964.60140	21529.28097
687280077.4323537	11208.25000	-2565.601797	18963.62420	21529.22600
687280077.6823537	11208.50000	-2563.743121	18965.42790	21529.17102
687280077.9323537	11208.75000	-2565.056445	18964.05960	21529.11604
687280078.1823537	11209.00000	-2565.769668	18963.29140	21529.06107
687280078.4323537	11209.25000	-2568.078090	18960.92800	21529.00609
687280078.6823537	11209.50000	-2567.616413	18961.33470	21528.95111
687280078.9323537	11209.75000	-2562.239233	18966.65690	21528.89613
687280079.1823537	11210.00000	-2565.122554	18963.71860	21528.84115
687280079.4323537	11210.25000	-2573.761874	18955.02430	21528.78617
687280079.6823537	11210.50000	-2562.329693	18966.40150	21528.73119
687280079.9323537	11210.75000	-2566.391112	18962.28510	21528.67621
687280080.1823537	11211.00000	-2564.277330	18964.34390	21528.62123
687280080.4323537	11211.25000	-2564.359946	18964.20630	21528.56625
687280080.6823537	11211.50000	-2563.078763	18965.43250	21528.51126
687280080.9323537	11211.75000	-2566.496579	18961.95970	21528.45628
687280081.1823537	11212.00000	-2566.233894	18962.16740	21528.40129
687280081.4323537	11212.25000	-2564.870109	18963.47620	21528.34631
687280081.6823537	11212.50000	-2563.633323	18964.65800	21528.29132
687280081.9323537	11212.75000	-2567.004736	18961.23160	21528.23634
687280082.1823537	11213.00000	-2561.702149	18966.47920	21528.18135
687280082.4323537	11213.25000	-2564.856260	18963.27010	21528.12636
687280082.6823537	11213.50000	-2563.294472	18964.77690	21528.07137
687280082.9323537	11213.75000	-2562.374583	18965.64180	21528.01638
687280083.1823537	11214.00000	-2566.115794	18961.84560	21527.96139
687280083.4323537	11214.25000	-2563.040003	18964.86640	21527.90640
687280083.6823537	11214.50000	-2563.796812	18964.05460	21527.85141
687280083.9323537	11214.75000	-2561.635120	18966.16130	21527.79642
687280084.1823537	11215.00000	-2566.431227	18961.31020	21527.74143
687280084.4323537	11215.25000	-2563.685634	18964.00080	21527.68643
687280084.6823537	11215.50000	-2563.721741	18963.90970	21527.63144
687280084.9323537	11215.75000	-2562.808645	18964.76780	21527.57645
687280085.1823537	11216.00000	-2562.852251	18964.66920	21527.52145
687280085.4323537	11216.25000	-2562.780655	18964.68580	21527.46645
687280085.6823537	11216.50000	-2560.822859	18966.58860	21527.41146
687280085.9323537	11216.75000	-2563.211561	18964.14490	21527.35646
687280086.1823537	11217.00000	-2563.600064	18963.70140	21527.30146
687280086.4323537	11217.25000	-2563.067365	18964.17910	21527.24647
687280086.6823537	11217.50000	-2564.979567	18962.21190	21527.19147
687280086.9323537	11217.75000	-276.183067	21250.95340	21527.13647
687280087.1823537	11218.00000	-2562.786066	18964.29540	21527.08147
687280087.4323537	11218.25000	-2562.177265	18964.84920	21527.02647
687280087.6823537	11218.50000	-2566.600565	18960.37090	21526.97146
687280087.9323537	11218.75000	-2560.705862	18966.21060	21526.91646
687280088.1823537	11219.00000	-2564.439159	18962.42230	21526.86146
687280088.4323537	11219.25000	-2559.506756	18967.29970	21526.80646
687280088.6823537	11219.50000	-2560.633351	18966.11810	21526.75145
687280088.9323537	11219.75000	-2562.054346	18964.64210	21526.69645
687280089.1823537	11220.00000	-2567.682041	18958.95940	21526.64144
687280089.4323537	11220.25000	-2564.204436	18962.38200	21526.58644
687280089.6823537	11220.50000	-2564.287327	18962.24410	21526.53143
687280089.9323537	11220.75000	-2560.499820	18965.97660	21526.47642
687280090.1823537	11221.00000	-2569.769012	18956.65240	21526.42141
687280090.4323537	11221.25000	-2565.557704	18960.80870	21526.36640
687280090.6823537	11221.50000	-2563.884894	18962.42650	21526.31139
687280090.9323537	11221.75000	-2565.005084	18961.25130	21526.25638
687280091.1823537	11222.00000	-2567.921173	18958.28020	21526.20137
687280091.4323537	11222.25000	-2562.598462	18963.54790	21526.14636
687280091.6823537	11222.50000	-2562.623850	18963.46750	21526.09135
687280091.9323537	11222.75000	-2560.793537	18965.24280	21526.03634
687280092.1823537	11223.00000	-2561.011023	18964.97030	21525.98132
687280092.4323537	11223.25000	-2563.401011	18962.52530	21525.92631
687280092.6823537	11223.50000	-2560.710395	18965.16090	21525.87130
687280092.9323537	11223.75000	-2559.632680	18966.18360	21525.81628
687280093.1823537	11224.00000	-2560.441564	18965.31970	21525.76126
687280093.4323537	11224.25000	-2561.586847	18964.11940	21525.70625
687280093.6823537	11224.50000	-2559.920730	18965.73050	21525.65123
687280093.9323537	11224.75000	-2567.918613	18957.67760	21525.59621
687280094.1823537	11225.00000	-2560.219794	18965.32140	21525.54119
687280094.4323537	11225.25000	-2561.202175	18964.28400	21525.48617
687280094.6823537	11225.50000	-2568.303155	18957.12800	21525.43115
687280094.9323537	11225.75000	-2562.938035	18962.43810	21525.37613
687280095.1823537	11226.00000	-2562.454714	18962.86640	21525.32111
687280095.4323537	11226.25000	-2563.432392	18961.83370	21525.26609
687280095.6823537	11226.50000	-2560.940970	18964.27010	21525.21107
687280095.9323537	11226.75000	-2563.565246	18961.59080	21525.15605
687280096.1823537	11227.00000	-2563.012123	18962.08890	21525.10102
687280096.4323537	11227.25000	-2560.746099	18964.29990	21525.04600
687280096.6823537	11227.50000	-2563.558273	18961.43270	21524.99097
687280096.9323537	11227.75000	-2562.717247	18962.21870	21524.93595
687280097.1823537	11228.00000	-2561.344721	18963.53620	21524.88092
687280097.4323537	11228.25000	-2562.951994	18961.87390	21524.82589
687280097.6823537	11228.50000	-2561.806067	18962.96480	21524.77087
687280097.9323537	11228.75000	-2560.886439	18963.82940	21524.71584
687280098.1823537	11229.00000	-2558.541609	18966.11920	21524.66081
687280098.4323537	11229.25000	-2565.773980	18958.83180	21524.60578
687280098.6823537	11229.50000	-2560.472550	18964.07820	21524.55075
687280098.9323537	11229.75000	-2559.369119	18965.12660	21524.49572
687280099.1823537	11230.00000	-2562.467587	18961.97310	21524.44069
687280099.4323537	11230.25000	-2559.947555	18964.43810	21524.38566
687280099.6823537	11230.50000	-2562.212422	18962.11820	21524.33062
687280099.9323537	11230.75000	-2562.060789	18962.21480	21524.27559
687280100.1823537	11231.00000	-2562.613356	18961.60720	21524.22056
687280100.4323537	11231.25000	-2554.689819	18969.47570	21524.16552
687280100.6823537	11231.50000	-2563.994185	18960.11630	21524.11048
687280100.9323537	11231.75000	-2564.346749	18959.70870	21524.05545
687280101.1823537	11232.00000	-2556.821412	18967.17900	21524.00041
687280101.4323537	11232.25000	-2560.034975	18963.91040	21523.94537
687280101.6823537	11232.50000	-2563.418137	18960.47220	21523.89034
687280101.9323537	11232.75000	-2561.688298	18962.14700	21523.83530
687280102.1823537	11233.00000	-2561.363359	18962.41690	21523.78026
687280102.4323537	11233.25000	-2561.041319	18962.68390	21523.72522
687280102.6823537	11233.50000	-2560.572278	18963.09790	21523.67018
687280102.9323537	11233.75000	-2559.684537	18963.93060	21523.61514
687280103.1823537	11234.00000	-2561.942695	18961.61740	21523.56009
687280103.4323537	11234.25000	-2559.612052	18963.89300	21523.50505
687280103.6823537	11234.50000	-2553.453209	18969.99680	21523.45001
687280103.9323537	11234.75000	-2563.002365	18960.39260	21523.39497
687280104.1823537	11235.00000	-2561.313521	18962.02640	21523.33992
687280104.4323537	11235.25000	-2565.053875	18958.23100	21523.28487
687280104.6823537	11235.50000	-2559.186630	18964.04320	21523.22983
687280104.9323537	11235.75000	-2563.396684	18959.77810	21523.17478
687280105.1823537	11236.00000	-2559.798536	18963.32120	21523.11974
687280105.4323537	11236.25000	-2561.131388	18961.93330	21523.06469
687280105.6823537	11236.50000	-2560.811841	18962.19780	21523.00964
687280105.9323537	11236.75000	-2556.684291	18966.27030	21522.95459
687280106.1823537	11237.00000	-2558.737942	18964.16160	21522.89954
687280106.4323537	11237.25000	-2559.889191	18962.95530	21522.84449
687280106.6823537	11237.50000	-2560.014240	18962.77520	21522.78944
687280106.9323537	11237.75000	-2555.230188	18967.50420	21522.73439
687280107.1823537	11238.00000	-2560.862137	18961.81720	21522.67934
687280107.4323537	11238.25000	-2558.426483	18964.19780	21522.62428
687280107.6823537	11238.50000	-2565.247130	18957.32210	21522.56923
687280107.9323537	11238.75000	-2560.502375	18962.01180	21522.51418
687280108.1823537	11239.00000	-2561.640420	18960.81870	21522.45912
687280108.4323537	11239.25000	-2560.999365	18961.40470	21522.40406
687280108.6823537	11239.50000	-2560.680209	18961.66880	21522.34901
687280108.9323537	11239.75000	-2559.321351	18962.97260	21522.29395
687280109.1823537	11240.00000	-2558.531494	18963.70740	21522.23889
687280109.4323537	11240.25000	-2559.639836	18962.54400	21522.18384
687280109.6823537	11240.50000	-2567.336878	18954.79190	21522.12878
687280109.9323537	11240.75000	-2559.672618	18962.40110	21522.07372
687280110.1823537	11241.00000	-2559.942058	18962.07660	21522.01866
687280110.4323537	11241.25000	-2556.916596	18965.04700	21521.96360
687280110.6823537	11241.50000	-2556.591836	18965.31670	21521.90854
687280110.9323537	11241.75000	-2561.079074	18960.77440	21521.85347
687280111.1823537	11242.00000	-2567.978510	18953.81990	21521.79841
687280111.4323537	11242.25000	-2561.585447	18960.15790	21521.74335
687280111.6823537	11242.50000	-2559.576483	18962.11180	21521.68828
687280111.9323537	11242.75000	-2559.708619	18961.92460	21521.63322
687280112.1823537	11243.00000	-2557.414554	18964.16360	21521.57815
687280112.4323537	11243.25000	-2560.105688	18961.41740	21521.52309
687280112.6823537	11243.50000	-2557.950821	18963.51720	21521.46802
687280112.9323537	11243.75000	-2558.762253	18962.65070	21521.41295
687280113.1823537	11244.00000	-2555.710386	18965.64750	21521.35789
687280113.4323537	11244.25000	-2559.010118	18962.29270	21521.30282
687280113.6823537	11244.50000	-2556.501548	18964.74620	21521.24775
687280113.9323537	11244.75000	-2557.691478	18963.50120	21521.19268
687280114.1823537	11245.00000	-2558.208609	18962.92900	21521.13761
687280114.4323537	11245.25000	-2557.992737	18963.08980	21521.08254
687280114.6823537	11245.50000	-2557.686265	18963.34120	21521.02747
687280114.9323537	11245.75000	-2556.262493	18964.70990	21520.97239
687280115.1823537	11246.00000	-2557.385119	18963.53220	21520.91732
687280115.4323537	11246.25000	-2558.523546	18962.33870	21520.86225
687280115.6823537	11246.50000	-2559.382172	18961.42500	21520.80717
687280115.9323537	11246.75000	-2556.881096	18963.87100	21520.75210
687280116.1823537	11247.00000	-2567.814821	18952.88220	21520.69702
687280116.4323537	11247.25000	-2558.225145	18962.41680	21520.64194
687280116.6823537	11247.50000	-2560.200067	18960.38680	21520.58687
687280116.9323537	11247.75000	-2556.709690	18963.82210	21520.53179
687280117.1823537	11248.00000	-2558.053612	18962.42310	21520.47671
687280117.4323537	11248.25000	-2556.336932	18964.08470	21520.42163
687280117.6823537	11248.50000	-2557.127952	18963.23860	21520.36655
687280117.9323537	11248.75000	-2560.197073	18960.11440	21520.31147
687280118.1823537	11249.00000	-2558.487792	18961.76860	21520.25639
687280118.4323537	11249.25000	-2558.296311	18961.90500	21520.20131
687280118.6823537	11249.50000	-2556.272528	18963.87370	21520.14623
687280118.9323537	11249.75000	-2556.121545	18963.96960	21520.09115
687280119.1823537	11250.00000	-2559.272562	18960.76350	21520.03606
687280119.4323537	11250.25000	-2555.207878	18964.77310	21519.98098
687280119.6823537	11250.50000	-2558.158793	18961.76710	21519.92589
687280119.9323537	11250.75000	-2559.761308	18960.10950	21519.87081
687280120.1823537	11251.00000	-2556.914022	18962.90170	21519.81572
687280120.4323537	11251.25000	-2556.947435	18962.81320	21519.76063
687280120.6823537	11251.50000	-2557.064747	18962.64080	21519.70555
687280120.9323537	11251.75000	-2558.634960	18961.01550	21519.65046
687280121.1823537	11252.00000	-2562.209370	18957.38600	21519.59537
687280121.4323537	11252.25000	-2556.922981	18962.61730	21519.54028
687280121.6823537	11252.50000	-2556.429891	18963.05530	21519.48519
687280121.9323537	11252.75000	-2559.522001	18959.90810	21519.43010
687280122.1823537	11253.00000	-2555.301310	18964.07370	21519.37501
687280122.4323537	11253.25000	-2557.162217	18962.15770	21519.31992
687280122.6823537	11253.50000	-2556.658224	18962.60660	21519.26482
687280122.9323537	11253.75000	-2558.536032	18960.67370	21519.20973
687280123.1823537	11254.00000	-2557.158038	18961.99660	21519.15464
687280123.4323537	11254.25000	-2556.474744	18962.62480	21519.09954
687280123.6823537	11254.50000	-2557.353048	18961.69140	21519.04445
687280123.9323537	11254.75000	-2559.675753	18959.31360	21518.98935
687280124.1823537	11255.00000	-2555.405056	18963.52920	21518.93426
687280124.4323537	11255.25000	-2557.191559	18961.68760	21518.87916
687280124.6823537	11255.50000	-2554.315561	18964.50850	21518.82406
687280124.9323537	11255.75000	-2560.288463	18958.48050	21518.76896
687280125.1823537	11256.00000	-2549.583363	18969.13050	21518.71386
687280125.4323537	11256.25000	-2552.109964	18966.54880	21518.65876
687280125.6823537	11256.50000	-2555.922164	18962.68150	21518.60366
687280125.9323537	11256.75000	-2554.698763	18963.84980	21518.54856
687280126.1823537	11257.00000	-2549.037761	18969.45570	21518.49346
687280126.4323537	11257.25000	-2554.543859	18963.89450	21518.43836
687280126.6823537	11257.50000	-2553.714455	18964.66880	21518.38326
687280126.9323537	11257.75000	-2555.097552	18963.23060	21518.32815
687280127.1823537	11258.00000	-2554.286948	18963.98610	21518.27305
687280127.4323537	11258.25000	-2554.133642	18964.08430	21518.21794
687280127.6823537	11258.50000	-2554.797538	18963.36530	21518.16284
687280127.9323537	11258.75000	-2554.139832	18963.96790	21518.10773
687280128.1823537	11259.00000	-2554.458225	18963.59440	21518.05263
687280128.4323537	11259.25000	-2555.795217	18962.20230	21517.99752
687280128.6823537	11259.50000	-2554.571709	18963.37070	21517.94241
687280128.9323537	11259.75000	-2554.833800	18963.05350	21517.88730
687280129.1823537	11260.00000	-2555.259091	18962.57310	21517.83219
687280129.4323537	11260.25000	-2553.610881	18964.16620	21517.77708
687280129.6823537	11260.50000	-2552.209871	18965.51210	21517.72197
687280129.9323537	11260.75000	-2552.771858	18964.89500	21517.66686
687280130.1823537	11261.00000	-2565.123846	18952.48790	21517.61175
687280130.4323537	11261.25000	-2556.272734	18961.28390	21517.55663
687280130.6823537	11261.50000	-2554.776521	18962.72500	21517.50152
687280130.9323537	11261.75000	-2554.332406	18963.11400	21517.44641
687280131.1823537	11262.00000	-2556.384192	18961.00710	21517.39129
687280131.4323537	11262.25000	-2551.293476	18966.04270	21517.33618
687280131.6823537	11262.50000	-2553.159161	18964.12190	21517.28106
687280131.9323537	11262.75000	-2553.577144	18963.64880	21517.22594
687280132.1823537	11263.00000	-2552.779027	18964.39180	21517.17083
687280132.4323537	11263.25000	-2554.019108	18963.09660	21517.11571
687280132.6823537	11263.50000	-2543.687991	18973.37260	21517.06059
687280132.9323537	11263.75000	-2554.864771	18962.14070	21517.00547
687280133.1823537	11264.00000	-2553.213351	18963.73700	21516.95035
687280133.4323537	11264.25000	-2554.355431	18962.53980	21516.89523
687280133.6823537	11264.50000	-2552.823610	18964.01650	21516.84011
687280133.9323537	11264.75000	-2553.687088	18963.09790	21516.78499
687280134.1823537	11265.00000	-2548.247066	18968.48280	21516.72987
687280134.4323537	11265.25000	-2553.895743	18962.77900	21516.67474
687280134.6823537	11265.50000	-2558.378919	18958.24070	21516.61962
687280134.9323537	11265.75000	-2551.806194	18964.75830	21516.56449
687280135.1823537	11266.00000	-2553.013669	18963.49570	21516.50937
687280135.4323537	11266.25000	-2552.597344	18963.85690	21516.45424
687280135.6823537	11266.50000	-2545.672417	18970.72670	21516.39912
687280135.9323537	11266.75000	-2556.035190	18960.30880	21516.34399
687280136.1823537	11267.00000	-2552.975563	18963.31330	21516.28886
687280136.4323537	11267.25000	-2554.070235	18962.16350	21516.23373
687280136.6823537	11267.50000	-2552.528106	18963.65050	21516.17861
687280136.9323537	11267.75000	-2553.863276	18962.26020	21516.12348
687280137.1823537	11268.00000	-2554.654547	18961.41380	21516.06835
687280137.4323537	11268.25000	-2551.029216	18964.98400	21516.01322
687280137.6823537	11268.50000	-2554.671283	18961.28680	21515.95808
687280137.9323537	11268.75000	-2550.004151	18965.89880	21515.90295
687280138.1823537	11269.00000	-2551.192419	18964.65540	21515.84782
