i,timesec,power_total,downconfreq,dopp_firstmoment,exp_dopp, second_moment,RTEC
1296,23015.25,0.064899426080755,8410640000.0,65278.78640570339,-226723.21359443665,1.2397377055102339,9.019514821959014e+29
1296,23015.5,0.019122774059097254,8410640000.0,-2.1216465014686605,-292004.1216468811,-0.016772984090866007,nan
1296,23015.75,0.08543130025489003,8410640000.0,-79003.74039243357,-371005.74039268494,3.1841111173146652,1.9795440973438333e+30
1297,23016.0,0.08171795063185874,8410640000.0,19241.35181384669,-272760.64818573,1.919998017713478,1.298650593849504e+30
1297,23016.25,0.11290306004803691,8410640000.0,-18930.449712144415,-310932.4497117996,1.081066959461132,8.046718898035264e+29
1297,23016.5,0.07752732407191153,8410640000.0,1.7281025811676134,-292000.271897316,4.550589108739275,2.665618665056009e+30
1297,23016.75,0.08768914453138436,8410640000.0,60463.18448638096,-231538.81551361084,3.2931925226288103,2.035897623383249e+30
1298,23017.0,0.07811085364569703,8410640000.0,1.012283383369445,-292000.9877166748,0.8405069758720923,6.524182536185637e+29
1298,23017.25,0.11279168156598161,8410640000.0,1.0826681511910738,-292000.91733169556,0.8718266261543709,6.726153515515899e+29
1298,23017.5,0.05000895447356572,8410640000.0,65938.69525098454,-226063.30474948883,0.6464437796722768,5.242244856312144e+29
1298,23017.75,0.06534477532558673,8410640000.0,0.6337092657862902,-292001.36629104614,0.5047044847855907,4.2651990592779615e+29
1299,23018.0,0.09011223324856588,8410640000.0,1.1018705761936713,-292000.8981294632,0.9782430934066699,7.403674669443103e+29
1299,23018.25,0.0738938317399108,8410640000.0,-58409.76962098152,-350411.7696208954,1.2457807403016001,9.056137584478251e+29
1299,23018.5,0.07980687774978205,8410640000.0,-6838.917779407568,-298840.9177789688,1.3285407516662484,9.554780955896677e+29
1299,23018.75,0.07649866840599544,8410640000.0,0.7377383652886275,-292001.2622613907,0.6517500227941246,5.278078932491007e+29
1300,23019.0,0.10444980279568651,8410640000.0,4.157166296089417,-291997.842833519,21.564306379639632,9.746632237603126e+30
1300,23019.25,0.07363902905918754,8410640000.0,-79306.83987617234,-371308.8398761749,1.4087116898296401,1.0032906546267249e+30
1300,23019.5,0.07873878958020965,8410640000.0,47741.50119281808,-244260.49880695343,1.2172609196286526,8.883035563085968e+29
1300,23019.75,0.01732765912834113,8410640000.0,-2.137923707829896,-292004.13792324066,0.007931628090540438,1.3392971767700177e+28
1301,23020.0,0.07277613140184973,8410640000.0,-14855.68438096361,-306857.6843805313,1.5513953533737999,1.087285860019592e+30
1301,23020.25,0.05629288138575813,8410640000.0,0.7637533780779965,-292001.2362470627,0.7298815575556865,5.800320525401566e+29
1301,23020.5,0.09006968683857683,8410640000.0,-30434.410110754052,-322436.41011047363,1.8113089597628318,1.2370923302081822e+30
1301,23020.75,0.05406432182346274,8410640000.0,-52828.49558055894,-344830.4955806732,0.4511651447483397,3.884674354423605e+29
1302,23021.0,0.08244799549700446,8410640000.0,1.1895332895797128,-292000.81046676636,1.6144628123340763,1.1239967093082373e+30
1302,23021.25,0.0453465524521006,8410640000.0,0.9240959211433147,-292001.0759038925,0.7985594557263795,6.2516940390728514e+29
1302,23021.5,0.0847103807070754,8410640000.0,-78446.62751827648,-370448.62751865387,1.319805518622401,9.502399494705023e+29
1302,23021.75,0.10709471541276375,8410640000.0,0.8828232994853016,-292001.1171770096,0.7956108669385877,6.232451728230665e+29
1303,23022.0,0.06450891202320994,8410640000.0,-79090.63879687423,-371092.63879680634,0.8215425835729098,6.401278676171883e+29
1303,23022.25,0.09462807498292232,8410640000.0,1.4817392580383948,-292000.5182609558,2.504179705400692,1.620427398960719e+30
1303,23022.5,0.048555222976071157,8410640000.0,0.7682324366068923,-292001.2317676544,0.6777902403760195,5.453237686633851e+29
1303,23022.75,0.055006311343696275,8410640000.0,1.0722420669785138,-292000.92775821686,2.2253431937496426,1.4686078081123294e+30
1304,23023.0,0.06461919642038383,8410640000.0,44262.56845843071,-247739.43154144287,1.0671336425583107,7.960200582352354e+29
1304,23023.25,0.1274416314247335,8410640000.0,47488.92868600966,-244513.07131385803,6.499427010771212,3.587601750983041e+30
1304,23023.5,0.09902121536811807,8410640000.0,-72706.76945112897,-364708.76945114136,3.769942290537601,2.278700529910394e+30
1304,23023.75,0.08917021272008108,8410640000.0,78989.13237362828,-213012.8676261902,1.5525160127853208,1.0879403266594448e+30
1305,23024.0,0.01728948630601882,8410640000.0,-2.1476557948917803,-292004.14765548706,0.07174731195397008,8.392918973878536e+28
1305,23024.25,0.06831452026576133,8410640000.0,76963.07526484107,-215038.92473506927,0.9937526869821209,7.501364430168834e+29
1305,23024.5,0.04701577925343218,8410640000.0,0.5487906895301239,-292001.4512090683,0.43126688085023357,3.741365104863444e+29
1305,23024.75,0.07552701036856056,8410640000.0,0.9439804146217651,-292001.056019783,0.8381526646321932,6.508950116966884e+29
1306,23025.0,0.0843945911482657,8410640000.0,-70064.9763930398,-362066.976392746,1.857032329541223,1.2630616684235797e+30
1306,23025.25,0.033998435908698346,8410640000.0,-3.0654820647138568,-292005.0654821396,2.470171281451786,1.6020678004014928e+30
1306,23025.5,0.08485456350011192,8410640000.0,1.065708186609457,-292000.9342918396,0.9088226316496837,6.963179851181165e+29
1306,23025.75,0.07936825470585235,8410640000.0,16818.234879454263,-275183.7651205063,1.622095963660601,1.128423497970501e+30
1307,23026.0,0.07169291253786507,8410640000.0,10310.656206472606,-281691.343793869,1.5187224302429876,1.068169912320966e+30
1307,23026.25,0.08169179705910952,8410640000.0,0.7436024757850571,-292001.2563972473,0.6008109737946687,4.932001672773181e+29
1307,23026.5,0.08604088322471606,8410640000.0,-58426.63486136914,-350428.63486099243,1.4822072364141259,1.046724627785052e+30
1307,23026.75,0.0344211808602153,8410640000.0,0.5382584195859601,-292001.46174144745,0.4439482566204908,3.832821822651604e+29
1308,23027.0,0.08738517991894379,8410640000.0,1.7148510948748155,-292000.2851486206,2.1498811715329165,1.4269881993883735e+30
1308,23027.25,0.052402650422564714,8410640000.0,-20613.69619124523,-312615.69619083405,0.6071843992094389,4.975562338588134e+29
1308,23027.5,0.08087854962253604,8410640000.0,0.6398282541228821,-292001.36017131805,0.5005964347207353,4.236248828003869e+29
1308,23027.75,0.07155697097635753,8410640000.0,67359.32615563569,-224642.67384433746,0.8884323174680275,6.832746234695742e+29
1309,23028.0,0.07881314018047533,8410640000.0,0.6772228165576982,-292001.32277679443,0.5262895818132606,4.416677061577236e+29
1309,23028.25,0.0915406167861912,8410640000.0,30996.400891119098,-261005.59910869598,1.6526251636272302,1.1460941678933479e+30
1309,23028.5,0.09049738519783633,8410640000.0,0.9665612421410182,-292001.03343868256,1.6703322136400365,1.1563182557603664e+30
1309,23028.75,0.09574671653529754,8410640000.0,43514.89307833751,-248487.10692119598,8.779692165516737,4.609364743178152e+30
1310,23029.0,0.04284279766784457,8410640000.0,0.6621561722799287,-292001.33784389496,0.5088232635086637,4.294185496625018e+29
1310,23029.25,0.1217156871737492,8410640000.0,2.740960549348579,-291999.25903987885,6.781781613619502,3.7170194644014024e+30
1310,23029.5,0.08755622946398911,8410640000.0,0.5464931209862355,-292001.4535064697,0.43731305833721656,3.785024598670654e+29
1310,23029.75,0.05523790685641554,8410640000.0,0.9952092640170551,-292001.0047903061,1.0140373904278623,7.62874870047235e+29
1311,23030.0,0.0712462975595243,8410640000.0,77480.37224988005,-214521.62775039673,1.6290966509097125,1.1324804422821735e+30
1311,23030.25,0.053745505190672185,8410640000.0,-76019.2784158334,-368021.27841567993,0.7457570805177972,5.905266331540416e+29
1311,23030.5,0.10840383149902333,8410640000.0,19565.896773795994,-272436.1032266617,2.8354628665877883,1.7971940479818125e+30
1311,23030.75,0.11277899273913955,8410640000.0,0.9603877622045777,-292001.0396118164,0.9353435143205563,7.132103180495284e+29
1312,23031.0,0.10063967610026957,8410640000.0,59406.23460858188,-232595.7653913498,3.284797669562245,2.031571857544978e+30
1312,23031.25,0.06616932855324088,8410640000.0,-56607.538233144296,-348609.53823280334,1.1694020646694803,8.591023000351167e+29
1312,23031.5,0.06601198442872788,8410640000.0,64220.647334282214,-227781.35266590118,1.4643620089028233,1.0362122268002072e+30
1312,23031.75,0.0726712543821965,8410640000.0,0.46818190694480966,-292001.5318183899,0.3735959294354132,3.319531401355487e+29
1313,23032.0,0.06780068474115727,8410640000.0,4833.119872003531,-287168.8801279068,0.9837507514041459,7.438394923160606e+29
1313,23032.25,0.02217472072103053,8410640000.0,-2.155139168854924,-292004.1551389694,0.027974146489718875,3.8285915707284525e+28
1313,23032.5,0.07171178477058245,8410640000.0,0.8301909440701583,-292001.16980934143,0.7478257633969921,5.9189138748914644e+29
1313,23032.75,0.08134297269721813,8410640000.0,-50143.258288910794,-342145.25828933716,2.3434653755726056,1.53328817347219e+30
1314,23033.0,0.10389489409249233,8410640000.0,43176.02966790832,-248825.9703321457,3.036779002123832,1.9029147159904173e+30
1314,23033.25,0.07304144282031443,8410640000.0,14337.733362042656,-277664.2666378021,1.155978571929163,8.508764191948108e+29
1314,23033.5,0.07869538521406161,8410640000.0,0.6861451519232235,-292001.3138551712,0.5597283965902007,4.649320143148745e+29
1314,23033.75,0.12144401443152138,8410640000.0,0.8389307755588583,-292001.1610689163,0.72905273063985,5.7948311451330275e+29
1315,23034.0,0.09429860761941616,8410640000.0,12344.631475981696,-279657.3685235977,2.5328841719004904,1.635891301892024e+30
1315,23034.25,0.07134061194409252,8410640000.0,0.7610247425220612,-292001.2389755249,0.6562958721748006,5.3087392609466816e+29
1315,23034.5,0.05703356895014352,8410640000.0,0.8540287975983382,-292001.1459712982,0.7092471883290171,5.663345022232659e+29
1315,23034.75,0.13114622586176444,8410640000.0,1.1723098772456706,-292000.8276901245,1.069645198481572,7.97580982018536e+29
1316,23035.0,0.036804427202739104,8410640000.0,0.3825827660627189,-292001.6174173355,0.2726118608200102,2.5528715153360218e+29
1316,23035.25,0.05054106360886038,8410640000.0,0.7750349537914373,-292001.2249650955,0.6695927506293397,5.3982205081165056e+29
1316,23035.5,0.06711506768175664,8410640000.0,1.342044113351401,-292000.65795612335,2.2505263534013307,1.4824444228586894e+30
1316,23035.75,0.062128613703113685,8410640000.0,49378.6291097134,-242623.37089061737,0.47285119202615744,4.039665528126629e+29
1317,23036.0,0.08975644365963857,8410640000.0,1.0328169108156617,-292000.9671831131,0.9331870720982751,7.11839794302883e+29
1317,23036.25,0.05186631768411183,8410640000.0,1.0286439448854505,-292000.9713563919,0.8586298534725721,6.641201465727957e+29
1317,23036.5,0.07475043722869057,8410640000.0,-75061.33793422759,-367063.337934494,2.618986176701566,1.6821033406758296e+30
1317,23036.75,0.04006428981011209,8410640000.0,0.4878073609930516,-292001.51219272614,0.38117037060467335,3.375522031102672e+29
1318,23037.0,0.0731226660875242,8410640000.0,12390.579932489463,-279611.42006778717,2.0219061380301397,1.355842241858367e+30
1318,23037.25,0.09524701355340814,8410640000.0,-22707.30411759564,-314709.30411720276,1.739462707343002,1.1960635902090448e+30
1318,23037.5,0.05116886791818398,8410640000.0,0.7284624032864974,-292001.27153778076,0.6062558114314581,4.969220449208086e+29
1318,23037.75,0.10494500987881587,8410640000.0,0.8450180912300563,-292001.15498161316,0.7035177059743882,5.62519430356972e+29
1319,23038.0,0.04997840863118051,8410640000.0,0.6050739459278941,-292001.39492607117,0.4690158966030065,4.012342245566337e+29
1319,23038.25,0.0511364134696868,8410640000.0,0.6383719917550533,-292001.36162757874,0.506718368933852,4.27937693505789e+29
1319,23038.5,0.0607138177702172,8410640000.0,-72480.51222811513,-364482.5122280121,2.5384923943926343,1.6389091892807486e+30
1319,23038.75,0.056707085760848916,8410640000.0,0.5978426000378798,-292001.4021577835,0.48506100890235665,4.1264061585870376e+29
1320,23039.0,0.09150313987547835,8410640000.0,-45033.937313320785,-337035.93731307983,1.7210640658202947,1.1855117580457329e+30
1320,23039.25,0.0744265863945279,8410640000.0,-61389.46474708143,-353391.4647474289,1.5203833487430327,1.0691433080702125e+30
1320,23039.5,0.06160235542515353,8410640000.0,-9820.357383129078,-301822.35738277435,4.018586863120792,2.4032713086165502e+30
1320,23039.75,0.0698291843436338,8410640000.0,0.6159713510136461,-292001.38402843475,0.4962355624898694,4.205473544791135e+29
1321,23040.0,0.09546235817021374,8410640000.0,0.8973700522050628,-292001.10262966156,0.9659082671038356,7.325797406308343e+29
1321,23040.25,0.05623146343303494,8410640000.0,0.7667903345919915,-292001.23320961,0.621025040046852,5.0698984569847424e+29
1321,23040.5,0.0655404176081157,8410640000.0,-2.4620235628875458,-292004.46202373505,0.3475919773353737,3.1258379167749935e+29
1321,23040.75,0.06674694481181656,8410640000.0,0.9414700457989832,-292001.0585298538,0.8059742640890933,6.300030425321643e+29
1322,23041.0,0.08711901441840182,8410640000.0,78149.7560715061,-213852.2439289093,1.2056114197206607,8.812134740516018e+29
1322,23041.25,0.02401439827324984,8410640000.0,-2.293613244164014,-292004.29361343384,0.11793709944882223,1.2699414649683896e+29
1322,23041.5,0.095748710378965,8410640000.0,-73341.35981458715,-365343.35981464386,1.83220745326932,1.2489753661308574e+30
1322,23041.75,0.10770718949879642,8410640000.0,1.7404177599175101,-292000.25958251953,4.587319920498337,2.683536617114016e+30
1323,23042.0,0.0723482287382359,8410640000.0,-33962.130623130564,-325964.13062286377,3.163433348002227,1.9688255738382006e+30
1323,23042.25,0.09189147668376424,8410640000.0,0.6708683130266794,-292001.3291320801,0.604109278682709,4.954554272291243e+29
1323,23042.5,0.0534750955210112,8410640000.0,0.6954339296051536,-292001.30456638336,0.5593603086454755,4.646772103010848e+29
1323,23042.75,0.07494364248975163,8410640000.0,0.6435481865430501,-292001.3564519882,0.542918572777139,4.5326680759055304e+29
1324,23043.0,0.06538292724202022,8410640000.0,59754.2114486398,-232247.78855133057,0.934908784918094,7.129340688233347e+29
1324,23043.25,0.0698873262322804,8410640000.0,13089.087985129625,-278912.91201496124,1.428731737010058,1.0151586312853169e+30
1324,23043.5,0.0771051869317038,8410640000.0,-47785.25475065493,-339787.25475025177,1.8698417009118622,1.270317757725244e+30
1324,23043.75,0.07567369699251875,8410640000.0,79433.14566795253,-212568.85433197021,1.1891263691162859,8.711608360187654e+29
1325,23044.0,0.11244191137872571,8410640000.0,0.8669300587968294,-292001.13306999207,0.7390091187032445,5.860704607679298e+29
1325,23044.25,0.09444205285483331,8410640000.0,-53316.073913989254,-345318.0739135742,2.6727167177681,1.7108126125269898e+30
1325,23044.5,0.07822594995564876,8410640000.0,0.7424565382028815,-292001.25754356384,0.6360974921208538,5.172232882194072e+29
1325,23044.75,0.0748157219040859,8410640000.0,1.0947316388458632,-292000.9052686691,1.5761960923287495,1.1017512204087057e+30
1326,23045.0,0.0656403645352634,8410640000.0,0.7077277809916166,-292001.29227256775,0.5780007550926292,4.7754614071319066e+29
1326,23045.25,0.07775491773957924,8410640000.0,0.6546665968477915,-292001.34533309937,0.5600102460881057,4.651271020245288e+29
1326,23045.5,0.07883091582572034,8410640000.0,0.9629118947317885,-292001.03708839417,1.5095420174741196,1.062786444442026e+30
1326,23045.75,0.10506943315709112,8410640000.0,1.1106187228841236,-292000.8893814087,0.9313698424176222,7.106844467498619e+29
1327,23046.0,0.05130846357275341,8410640000.0,0.7468726602972171,-292001.2531270981,0.6411667627657563,5.206559498471373e+29
1327,23046.25,0.08563843418085922,8410640000.0,-5875.307239713635,-297877.30723953247,1.344924130218952,9.652870715196501e+29
1327,23046.5,0.10529060958505224,8410640000.0,1.4615745411755237,-292000.53842544556,3.76284009350549,2.275122596554904e+30
1327,23046.75,0.0322364038186725,8410640000.0,-2.3563515253743192,-292004.3563518524,0.14905986813605113,1.543626688785183e+29
1328,23047.0,0.06719656382154987,8410640000.0,1.781462487283784,-292000.2185373306,4.53501729955928,2.6580151884151336e+30
1328,23047.25,0.05096435383413653,8410640000.0,0.5017339710656312,-292001.4982662201,0.40517503960464324,3.551762390725298e+29
1328,23047.5,0.06957432228170242,8410640000.0,9792.693008983022,-282209.3069906235,0.9391777790901239,7.156458800135926e+29
1328,23047.75,0.10051354234636578,8410640000.0,58002.87938766365,-233999.12061214447,1.7682775470287535,1.2125519709637302e+30
1329,23048.0,0.04982138199022555,8410640000.0,0.6555725059065705,-292001.34442710876,0.5357802322857909,4.482950120057841e+29
1329,23048.25,0.08269129723280837,8410640000.0,1.0557403326365773,-292000.94425964355,0.8823603186520628,6.793808622635008e+29
1329,23048.5,0.05193033378008928,8410640000.0,-51132.79884725727,-343134.7988471985,0.8380638915576675,6.508375614812327e+29
