year	day	hr	v
2021	290	7	3.6988e+02
2021	290	7	3.7329e+02
2021	290	7	3.6756e+02
2021	290	7	3.7035e+02
2021	290	8	3.7124e+02
2021	290	8	3.6430e+02
2021	290	8	3.6559e+02
2021	290	8	3.5915e+02
2021	290	8	3.5366e+02
2021	290	9	3.5432e+02
2021	290	9	3.6267e+02
2021	290	9	3.5713e+02
2021	290	9	3.5688e+02
2021	290	9	3.5618e+02
2021	290	10	3.5266e+02
2021	290	10	3.5535e+02
2021	290	10	3.5107e+02
2021	290	10	3.4996e+02
2021	290	10	3.5238e+02
2021	290	11	3.5059e+02
2021	290	11	3.5001e+02
2021	290	11	3.4730e+02
2021	290	11	3.4728e+02
2021	290	12	3.4467e+02
2021	290	12	3.4364e+02
2021	290	12	3.4608e+02
2021	290	12	3.4692e+02
2021	290	12	3.4366e+02
2021	290	13	3.3772e+02
2021	290	13	3.4758e+02
2021	290	13	3.4670e+02
2021	290	13	3.4673e+02
2021	290	13	3.4605e+02
2021	290	14	3.4401e+02
2021	290	14	3.4756e+02
2021	290	14	3.4324e+02
2021	290	14	3.4485e+02
2021	290	14	3.4651e+02
2021	290	15	3.5003e+02
2021	290	15	3.4560e+02
2021	290	15	3.4334e+02
2021	290	15	3.4075e+02
2021	290	15	3.4070e+02
2021	290	16	3.4654e+02
2021	290	16	3.4683e+02
2021	290	16	3.4612e+02
2021	290	16	3.4539e+02
2021	290	16	3.4699e+02
2021	290	17	3.4567e+02
2021	290	17	3.4630e+02
2021	290	17	3.4524e+02
2021	290	17	3.4331e+02
2021	290	17	3.4370e+02
2021	290	18	3.3811e+02
2021	290	18	3.4015e+02
2021	290	18	3.4728e+02
2021	290	18	3.4469e+02
2021	290	18	3.4338e+02
2021	290	19	3.4472e+02
2021	290	19	3.6106e+02
2021	290	19	3.5531e+02
2021	290	19	3.5589e+02
2021	290	19	3.3881e+02
2021	290	20	3.4196e+02
2021	290	20	3.4570e+02
2021	290	20	3.3608e+02
2021	290	20	3.4197e+02
2021	290	20	3.3927e+02
2021	290	21	3.3734e+02
2021	290	21	3.4014e+02
2021	290	21	3.3809e+02
2021	290	21	3.4148e+02
2021	290	21	3.4447e+02
2021	290	22	3.4377e+02
2021	290	22	3.4066e+02
2021	290	22	3.3869e+02
2021	290	22	3.3982e+02
2021	290	22	3.3266e+02
2021	290	23	3.3159e+02
2021	290	23	3.2926e+02
2021	290	23	3.2920e+02
2021	290	23	3.2999e+02
2021	290	23	3.2872e+02
2021	291	0	3.2680e+02
2021	291	0	3.3170e+02
2021	291	0	3.3107e+02
2021	291	0	3.3152e+02
2021	291	0	3.3367e+02
2021	291	1	3.3240e+02
2021	291	1	3.3299e+02
2021	291	1	3.3332e+02
2021	291	1	3.3570e+02
2021	291	1	3.2990e+02
2021	291	2	3.3100e+02
2021	291	2	3.3382e+02
2021	291	2	3.3964e+02
2021	291	2	3.3649e+02
2021	291	2	3.3132e+02
2021	291	3	3.2963e+02
2021	291	3	3.2415e+02
2021	291	3	3.2671e+02
2021	291	3	3.2537e+02
2021	291	4	3.2799e+02
2021	291	4	3.3006e+02
2021	291	4	3.3287e+02
2021	291	4	3.2719e+02
2021	291	4	3.2950e+02
2021	291	5	3.2748e+02
2021	291	5	3.2998e+02
2021	291	5	3.3531e+02
2021	291	5	3.3599e+02
2021	291	5	3.4105e+02
2021	291	6	3.3729e+02
2021	291	6	3.3788e+02
2021	291	6	3.3971e+02
2021	291	6	3.4940e+02
2021	291	6	3.4416e+02
2021	291	7	3.4546e+02
2021	291	7	3.4724e+02
2021	291	7	3.4408e+02
2021	291	7	3.4946e+02
2021	291	7	3.4886e+02
2021	291	8	3.5332e+02
2021	291	8	3.5463e+02
2021	291	8	3.4991e+02
2021	291	8	3.5482e+02
2021	291	8	3.5424e+02
2021	291	9	3.5858e+02
2021	291	9	3.5694e+02
2021	291	9	3.5685e+02
2021	291	9	3.6077e+02
2021	291	9	3.6390e+02
2021	291	10	3.6224e+02
2021	291	10	3.6287e+02
2021	291	10	3.6031e+02
2021	291	10	3.6153e+02
2021	291	10	3.6274e+02
2021	291	11	3.6055e+02
2021	291	11	3.6423e+02
2021	291	11	3.6081e+02
2021	291	11	3.6510e+02
2021	291	11	3.6489e+02
2021	291	12	3.6662e+02
2021	291	12	3.6929e+02
2021	291	12	3.6208e+02
2021	291	12	3.7219e+02
2021	291	12	3.7712e+02
2021	291	13	3.7300e+02
2021	291	13	3.7244e+02
2021	291	13	3.7075e+02
2021	291	13	3.7200e+02
2021	291	13	3.7202e+02
2021	291	14	3.7325e+02
2021	291	14	3.7505e+02
2021	291	14	3.7208e+02
2021	291	14	3.7104e+02
2021	291	14	3.6374e+02
2021	291	15	3.6172e+02
2021	291	15	3.6822e+02
2021	291	15	3.6953e+02
2021	291	15	3.7640e+02
2021	291	15	3.6311e+02
2021	291	16	3.5844e+02
2021	291	16	3.5909e+02
2021	291	16	3.5522e+02
2021	291	16	3.5366e+02
2021	291	16	3.5573e+02
2021	291	17	3.4928e+02
2021	291	17	3.5149e+02
2021	291	17	3.5453e+02
2021	291	17	3.5521e+02
2021	291	17	3.6347e+02
2021	291	18	3.6478e+02
2021	291	18	3.6293e+02
2021	291	18	3.6684e+02
2021	291	18	3.6160e+02
2021	291	18	3.6821e+02
2021	291	19	3.6937e+02
2021	291	19	3.6730e+02
2021	291	19	3.6767e+02
2021	291	19	3.6655e+02
2021	291	19	3.6920e+02
2021	291	20	3.7180e+02
2021	291	20	3.6870e+02
2021	291	20	3.6756e+02
2021	291	20	3.6708e+02
2021	291	21	3.6915e+02
2021	291	21	3.6779e+02
2021	291	21	3.7120e+02
2021	291	21	3.6286e+02
2021	291	21	3.6437e+02
2021	291	22	3.6130e+02
2021	291	22	3.6810e+02
2021	291	22	3.6525e+02
2021	291	22	3.6635e+02
2021	291	22	3.7113e+02
2021	291	23	3.7162e+02
2021	291	23	3.7162e+02
2021	291	23	3.6939e+02
2021	291	23	3.7548e+02
2021	291	23	3.7567e+02
2021	292	0	3.8417e+02
2021	292	0	3.7964e+02
2021	292	0	3.7686e+02
2021	292	0	3.7635e+02
2021	292	0	3.7341e+02
2021	292	1	3.7277e+02
2021	292	1	3.7294e+02
2021	292	1	3.7992e+02
2021	292	1	3.7187e+02
2021	292	1	3.7342e+02
2021	292	2	3.7190e+02
2021	292	2	3.7450e+02
2021	292	2	3.7327e+02
2021	292	2	3.7195e+02
2021	292	2	3.7145e+02
2021	292	3	3.6042e+02
2021	292	3	3.5430e+02
2021	292	3	3.5516e+02
2021	292	3	3.5308e+02
2021	292	3	3.6388e+02
2021	292	4	3.5769e+02
2021	292	4	3.6038e+02
2021	292	4	3.6252e+02
2021	292	4	3.6911e+02
2021	292	4	3.6322e+02
2021	292	5	3.6219e+02
2021	292	5	3.5829e+02
2021	292	5	3.5253e+02
2021	292	5	3.5237e+02
2021	292	5	3.4788e+02
2021	292	6	3.5278e+02
2021	292	6	3.5280e+02
2021	292	6	3.4825e+02
2021	292	6	3.5535e+02
2021	292	6	3.5013e+02
2021	292	7	3.5202e+02
2021	292	7	3.5215e+02
2021	292	7	3.5521e+02
2021	292	7	3.5329e+02
2021	292	7	3.5514e+02
2021	292	8	3.5346e+02
2021	292	8	3.6083e+02
2021	292	8	3.6755e+02
2021	292	8	3.7000e+02
2021	292	8	3.6226e+02
2021	292	9	3.6311e+02
2021	292	9	3.5877e+02
2021	292	9	3.5139e+02
2021	292	9	3.5156e+02
2021	292	9	3.5447e+02
2021	292	10	3.5386e+02
2021	292	10	3.5398e+02
2021	292	10	3.5466e+02
2021	292	10	3.5864e+02
2021	292	10	3.6836e+02
2021	292	11	3.6831e+02
2021	292	11	3.6919e+02
2021	292	11	3.6494e+02
2021	292	11	3.6972e+02
2021	292	11	3.8724e+02
2021	292	12	3.9118e+02
2021	292	12	3.7909e+02
2021	292	12	3.8160e+02
2021	292	12	3.9272e+02
2021	292	12	3.9814e+02
2021	292	13	4.0922e+02
2021	292	13	3.8451e+02
2021	292	13	3.8987e+02
2021	292	13	3.9794e+02
2021	292	13	3.9867e+02
2021	292	14	3.9859e+02
2021	292	14	3.9645e+02
2021	292	14	3.9632e+02
2021	292	14	3.9909e+02
2021	292	15	3.9707e+02
2021	292	15	3.9597e+02
2021	292	15	3.9169e+02
2021	292	15	3.9425e+02
2021	292	15	3.9362e+02
2021	292	16	3.9481e+02
2021	292	16	3.9199e+02
2021	292	16	3.9391e+02
2021	292	16	3.9469e+02
2021	292	16	3.9466e+02
2021	292	17	3.9592e+02
2021	292	17	3.9609e+02
2021	292	17	3.9447e+02
2021	292	17	3.9531e+02
2021	292	17	3.9589e+02
2021	292	18	3.9534e+02
2021	292	18	3.9536e+02
2021	292	18	3.9484e+02
2021	292	18	3.9137e+02
2021	292	18	3.8840e+02
2021	292	19	3.8634e+02
2021	292	19	3.8762e+02
2021	292	19	3.8733e+02
2021	292	19	3.8453e+02
2021	292	19	3.7733e+02
2021	292	20	3.7235e+02
2021	292	20	3.5854e+02
2021	292	20	3.6869e+02
2021	292	20	3.6972e+02
2021	292	20	3.5621e+02
2021	292	21	3.5521e+02
2021	292	21	3.7036e+02
2021	292	21	3.9360e+02
2021	292	21	3.9682e+02
2021	292	21	3.8753e+02
2021	292	22	3.8504e+02
2021	292	22	3.9004e+02
2021	292	22	3.8578e+02
2021	292	22	3.9777e+02
2021	292	22	3.8680e+02
2021	292	23	3.8861e+02
2021	292	23	3.8562e+02
2021	292	23	3.8921e+02
2021	292	23	3.9149e+02
2021	292	23	3.9364e+02
2021	293	0	3.9266e+02
2021	293	0	3.9571e+02
2021	293	0	3.9578e+02
2021	293	0	3.9567e+02
2021	293	0	4.0070e+02
2021	293	1	4.0437e+02
2021	293	1	4.0220e+02
2021	293	1	3.9888e+02
2021	293	1	3.9865e+02
2021	293	1	4.0628e+02
2021	293	2	4.1013e+02
2021	293	2	4.1081e+02
2021	293	2	4.0459e+02
2021	293	2	4.0602e+02
2021	293	2	4.0533e+02
2021	293	3	4.0242e+02
2021	293	3	4.0105e+02
2021	293	3	3.9513e+02
2021	293	3	3.9779e+02
2021	293	3	3.9674e+02
2021	293	4	4.0028e+02
2021	293	4	4.0296e+02
2021	293	4	4.0064e+02
2021	293	4	3.8533e+02
2021	293	4	4.0980e+02
2021	293	5	4.0422e+02
2021	293	5	3.8117e+02
2021	293	5	3.8083e+02
2021	293	5	3.8666e+02
2021	293	5	3.9395e+02
2021	293	6	3.9634e+02
2021	293	6	3.9260e+02
2021	293	6	3.9376e+02
2021	293	6	3.9741e+02
2021	293	6	3.9816e+02
2021	293	7	3.9403e+02
2021	293	7	3.9209e+02
2021	293	7	3.9268e+02
2021	293	7	3.9533e+02
2021	293	7	3.8532e+02
2021	293	8	3.9249e+02
2021	293	8	3.9175e+02
2021	293	8	4.0070e+02
2021	293	8	3.9970e+02
2021	293	9	3.9914e+02
2021	293	9	4.0044e+02
2021	293	9	4.0017e+02
2021	293	9	3.8906e+02
2021	293	9	3.8299e+02
2021	293	10	3.8413e+02
2021	293	10	3.7792e+02
2021	293	10	3.7491e+02
2021	293	10	3.7518e+02
2021	293	10	3.7415e+02
2021	293	11	3.7627e+02
2021	293	11	3.7375e+02
2021	293	11	3.7469e+02
2021	293	11	3.7356e+02
2021	293	11	3.7326e+02
2021	293	12	3.7150e+02
2021	293	12	3.7691e+02
2021	293	12	3.7668e+02
2021	293	12	3.7279e+02
2021	293	12	3.7113e+02
2021	293	13	3.7154e+02
2021	293	13	3.7098e+02
2021	293	13	3.7065e+02
2021	293	13	3.6962e+02
2021	293	13	3.7243e+02
2021	293	14	3.8624e+02
2021	293	14	3.8960e+02
2021	293	14	3.8727e+02
2021	293	14	3.8064e+02
2021	293	14	3.7528e+02
2021	293	15	3.7546e+02
2021	293	15	3.7633e+02
2021	293	15	3.7680e+02
2021	293	15	3.7472e+02
2021	293	15	3.7655e+02
2021	293	16	3.7568e+02
2021	293	16	3.8213e+02
2021	293	16	3.8337e+02
2021	293	16	3.7923e+02
2021	293	16	3.8336e+02
2021	293	17	3.7904e+02
2021	293	17	3.7419e+02
2021	293	17	3.7391e+02
2021	293	17	3.6982e+02
2021	293	17	3.8073e+02
2021	293	18	3.8082e+02
2021	293	18	3.7584e+02
2021	293	18	3.7523e+02
2021	293	18	3.8599e+02
2021	293	18	3.9868e+02
2021	293	19	3.9176e+02
2021	293	19	3.9516e+02
2021	293	19	3.9632e+02
2021	293	19	4.0593e+02
2021	293	19	4.0952e+02
2021	293	20	4.1114e+02
2021	293	20	4.0597e+02
2021	293	20	4.2840e+02
2021	293	20	4.3369e+02
2021	293	20	4.2943e+02
2021	293	21	4.3668e+02
2021	293	21	4.2943e+02
2021	293	21	4.2590e+02
2021	293	21	4.3849e+02
2021	293	21	4.4452e+02
2021	293	22	4.3836e+02
2021	293	22	4.6195e+02
2021	293	22	4.4014e+02
2021	293	22	4.6138e+02
2021	293	22	4.4192e+02
2021	293	23	4.5971e+02
2021	293	23	4.7576e+02
2021	293	23	4.7010e+02
2021	293	23	4.9231e+02
2021	293	23	5.1589e+02
2021	294	0	4.9731e+02
2021	294	0	5.1675e+02
2021	294	0	5.2463e+02
2021	294	0	5.4894e+02
2021	294	0	5.4771e+02
2021	294	1	5.4624e+02
2021	294	1	5.4684e+02
2021	294	1	5.4713e+02
2021	294	1	5.4088e+02
2021	294	1	5.3804e+02
2021	294	2	5.3457e+02
2021	294	2	5.3103e+02
2021	294	2	5.3157e+02
2021	294	2	5.3481e+02
2021	294	3	5.2635e+02
2021	294	3	5.2958e+02
2021	294	3	5.2575e+02
2021	294	3	5.2460e+02
2021	294	3	5.2698e+02
2021	294	4	5.2157e+02
2021	294	4	5.2113e+02
2021	294	4	5.2659e+02
2021	294	4	5.3209e+02
2021	294	4	5.2541e+02
2021	294	5	5.2110e+02
2021	294	5	5.2499e+02
2021	294	5	5.1466e+02
2021	294	5	5.2409e+02
2021	294	5	5.3075e+02
2021	294	6	5.2165e+02
2021	294	6	5.1937e+02
2021	294	6	5.2544e+02
2021	294	6	5.2043e+02
2021	294	6	5.2078e+02
2021	294	7	5.3146e+02
2021	294	7	5.2750e+02
2021	294	7	5.2788e+02
2021	294	7	5.2228e+02
2021	294	7	5.2211e+02
2021	294	8	5.1692e+02
2021	294	8	5.1564e+02
2021	294	8	5.1605e+02
2021	294	8	5.1225e+02
2021	294	8	5.1101e+02
2021	294	9	5.0776e+02
2021	294	9	5.0652e+02
2021	294	9	5.0323e+02
2021	294	9	5.0348e+02
2021	294	9	5.0233e+02
2021	294	10	5.0238e+02
2021	294	10	5.0402e+02
2021	294	10	4.9956e+02
2021	294	10	4.9686e+02
2021	294	10	5.0183e+02
2021	294	11	5.0064e+02
2021	294	11	5.0436e+02
2021	294	11	4.9764e+02
2021	294	11	5.0562e+02
2021	294	11	5.0161e+02
2021	294	12	4.8848e+02
2021	294	12	4.9680e+02
2021	294	12	5.0921e+02
2021	294	12	4.7288e+02
2021	294	12	4.7949e+02
2021	294	13	4.7924e+02
2021	294	13	4.7445e+02
2021	294	13	4.7357e+02
2021	294	13	4.6416e+02
2021	294	13	4.6432e+02
2021	294	14	4.7142e+02
2021	294	14	4.6913e+02
2021	294	14	4.6820e+02
2021	294	14	4.6891e+02
2021	294	14	4.6975e+02
2021	294	15	4.7715e+02
2021	294	15	5.0013e+02
2021	294	15	5.0128e+02
2021	294	15	5.0592e+02
2021	294	15	5.0864e+02
2021	294	16	5.0957e+02
2021	294	16	5.0634e+02
2021	294	16	5.0569e+02
2021	294	16	5.0492e+02
2021	294	16	5.1364e+02
2021	294	17	4.9615e+02
2021	294	17	5.0065e+02
2021	294	17	5.0653e+02
2021	294	17	5.0837e+02
2021	294	17	5.0639e+02
2021	294	18	5.1024e+02
2021	294	18	4.9790e+02
2021	294	18	4.9684e+02
2021	294	18	5.0513e+02
2021	294	18	4.8858e+02
2021	294	19	4.9729e+02
2021	294	19	4.9113e+02
2021	294	19	4.9576e+02
2021	294	19	4.8423e+02
2021	294	20	4.8380e+02
2021	294	20	4.7940e+02
2021	294	20	4.7765e+02
2021	294	20	4.8023e+02
2021	294	20	4.7232e+02
2021	294	21	4.7772e+02
2021	294	21	4.7728e+02
2021	294	21	4.8064e+02
2021	294	21	4.8170e+02
2021	294	21	4.7953e+02
2021	294	22	4.7534e+02
2021	294	22	4.7409e+02
2021	294	22	4.7460e+02
2021	294	22	4.7410e+02
2021	294	22	4.7479e+02
2021	294	23	4.7459e+02
2021	294	23	4.7769e+02
2021	294	23	4.7394e+02
2021	294	23	4.8037e+02
2021	294	23	4.7579e+02
