ET_time(sec) 	 time(sec of day) 	 freq_residual(Hz=exp-theo) 	 exp_dopp 	 theo_dopp 
687452874.4323612	11205.25000	-2586.916635	18208.89660	20795.81324
687452874.6823612	11205.50000	-2583.451433	18212.32750	20795.77893
687452874.9323612	11205.75000	-2585.745428	18209.99920	20795.74463
687452875.1823612	11206.00000	-2585.376323	18210.33400	20795.71032
687452875.4323612	11206.25000	-2587.101318	18208.57470	20795.67602
687452875.6823612	11206.50000	-2271.121812	18524.51990	20795.64171
687452875.9323612	11206.75000	-2579.280905	18216.32650	20795.60741
687452876.1823612	11207.00000	-2585.920997	18209.65210	20795.57310
687452876.4323612	11207.25000	-2585.809388	18209.72940	20795.53879
687452876.6823612	11207.50000	-2586.056178	18209.44830	20795.50448
687452876.9323612	11207.75000	-2585.517868	18209.95230	20795.47017
687452877.1823612	11208.00000	-2586.202656	18209.23320	20795.43586
687452877.4323612	11208.25000	-2586.056045	18209.34550	20795.40154
687452877.6823612	11208.50000	-2586.282532	18209.08470	20795.36723
687452877.9323612	11208.75000	-2587.665718	18207.66720	20795.33292
687452878.1823612	11209.00000	-2587.199203	18208.09940	20795.29860
687452878.4323612	11209.25000	-2585.611988	18209.65230	20795.26429
687452878.6823612	11209.50000	-2585.885071	18209.34490	20795.22997
687452878.9323612	11209.75000	-2583.268354	18211.92730	20795.19565
687452879.1823612	11210.00000	-2587.046136	18208.11520	20795.16134
687452879.4323612	11210.25000	-2586.294618	18208.83240	20795.12702
687452879.6823612	11210.50000	-2585.574598	18209.51810	20795.09270
687452879.9323612	11210.75000	-2586.560578	18208.49780	20795.05838
687452880.1823612	11211.00000	-2586.369257	18208.65480	20795.02406
687452880.4323612	11211.25000	-2584.298735	18210.69100	20794.98973
687452880.6823612	11211.50000	-2584.589012	18210.36640	20794.95541
687452880.9323612	11211.75000	-2584.710188	18210.21090	20794.92109
687452881.1823612	11212.00000	-2586.373164	18208.51360	20794.88676
687452881.4323612	11212.25000	-2585.579538	18209.27290	20794.85244
687452881.6823612	11212.50000	-2588.483512	18206.33460	20794.81811
687452881.9323612	11212.75000	-2587.474685	18207.30910	20794.78379
687452882.1823612	11213.00000	-2586.954357	18207.79510	20794.74946
687452882.4323612	11213.25000	-2586.066228	18208.64890	20794.71513
687452882.6823612	11213.50000	-2586.334599	18208.34620	20794.68080
687452882.9323612	11213.75000	-2584.898369	18209.74810	20794.64647
687452883.1823612	11214.00000	-2585.156538	18209.45560	20794.61214
687452883.4323612	11214.25000	-2586.219206	18208.35860	20794.57781
687452883.6823612	11214.50000	-2585.405773	18209.13770	20794.54347
687452883.9323612	11214.75000	-2585.571039	18208.93810	20794.50914
687452884.1823612	11215.00000	-2584.586304	18209.88850	20794.47480
687452884.4323612	11215.25000	-2587.571569	18206.86890	20794.44047
687452884.6823612	11215.50000	-2583.552633	18210.85350	20794.40613
687452884.9323612	11215.75000	-2585.657197	18208.71460	20794.37180
687452885.1823612	11216.00000	-2587.470659	18206.86680	20794.33746
687452885.4323612	11216.25000	-2585.144921	18209.15820	20794.30312
687452885.6823612	11216.50000	-2587.781381	18206.48740	20794.26878
687452885.9323612	11216.75000	-2584.501240	18209.73320	20794.23444
687452886.1823612	11217.00000	-2585.440799	18208.75930	20794.20010
687452886.4323612	11217.25000	-2586.466758	18207.69900	20794.16576
687452886.6823612	11217.50000	-2586.278615	18207.85280	20794.13141
687452886.9323612	11217.75000	-2585.125171	18208.97190	20794.09707
687452887.1823612	11218.00000	-2588.564327	18205.49840	20794.06273
687452887.4323612	11218.25000	-2582.685482	18211.34290	20794.02838
687452887.6823612	11218.50000	-2584.712037	18209.28200	20793.99404
687452887.9323612	11218.75000	-2584.237090	18209.72260	20793.95969
687452888.1823612	11219.00000	-2585.229741	18208.69560	20793.92534
687452888.4323612	11219.25000	-2584.651893	18209.23910	20793.89099
687452888.6823612	11219.50000	-2584.715844	18209.14080	20793.85664
687452888.9323612	11219.75000	-2587.442694	18206.37960	20793.82229
687452889.1823612	11220.00000	-2584.871543	18208.91640	20793.78794
687452889.4323612	11220.25000	-2583.443892	18210.30970	20793.75359
687452889.6823612	11220.50000	-2586.406238	18207.31300	20793.71924
687452889.9323612	11220.75000	-2584.717885	18208.96700	20793.68489
687452890.1823612	11221.00000	-2581.441031	18212.20950	20793.65053
687452890.4323612	11221.25000	-2583.259176	18210.35700	20793.61618
687452890.6823612	11221.50000	-2585.369420	18208.21240	20793.58182
687452890.9323612	11221.75000	-2584.789463	18208.75800	20793.54746
687452891.1823612	11222.00000	-2583.355905	18210.15720	20793.51311
687452891.4323612	11222.25000	-2584.151847	18209.32690	20793.47875
687452891.6823612	11222.50000	-2583.664288	18209.78010	20793.44439
687452891.9323612	11222.75000	-2583.522528	18209.88750	20793.41003
687452892.1823612	11223.00000	-2584.138467	18209.23720	20793.37567
687452892.4323612	11223.25000	-2583.989205	18209.35210	20793.34131
687452892.6823612	11223.50000	-2583.959742	18209.34720	20793.30694
687452892.9323612	11223.75000	-2584.775380	18208.49720	20793.27258
687452893.1823612	11224.00000	-2583.785615	18209.45260	20793.23822
687452893.4323612	11224.25000	-2585.379650	18207.82420	20793.20385
687452893.6823612	11224.50000	-2583.158484	18210.01100	20793.16948
687452893.9323612	11224.75000	-2582.975418	18210.15970	20793.13512
687452894.1823612	11225.00000	-2583.435150	18209.66560	20793.10075
687452894.4323612	11225.25000	-2584.948982	18208.11740	20793.06638
687452894.6823612	11225.50000	-2583.294213	18209.73780	20793.03201
687452894.9323612	11225.75000	-2583.321143	18209.67650	20792.99764
687452895.1823612	11226.00000	-2583.017272	18209.94600	20792.96327
687452895.4323612	11226.25000	-2584.001400	18208.92750	20792.92890
687452895.6823612	11226.50000	-2583.293228	18209.60130	20792.89453
687452895.9323612	11226.75000	-2583.325155	18209.53500	20792.86015
687452896.1823612	11227.00000	-2583.210180	18209.61560	20792.82578
687452896.4323612	11227.25000	-2582.964506	18209.82690	20792.79141
687452896.6823612	11227.50000	-2582.936830	18209.82020	20792.75703
687452896.9323612	11227.75000	-2586.360953	18206.36170	20792.72265
687452897.1823612	11228.00000	-2577.271476	18215.41680	20792.68828
687452897.4323612	11228.25000	-9316.908998	11475.74490	20792.65390
687452897.6823612	11228.50000	-2583.017019	18209.60250	20792.61952
687452897.9323612	11228.75000	-2584.037639	18208.54750	20792.58514
687452898.1823612	11229.00000	-2582.939958	18209.61080	20792.55076
687452898.4323612	11229.25000	-2583.418276	18209.09810	20792.51638
687452898.6823612	11229.50000	-2583.200794	18209.28120	20792.48199
687452898.9323612	11229.75000	-2581.828210	18210.61940	20792.44761
687452899.1823612	11230.00000	-2582.180527	18210.23270	20792.41323
687452899.4323612	11230.25000	-2581.222141	18211.15670	20792.37884
687452899.6823612	11230.50000	-2583.935756	18208.40870	20792.34446
687452899.9323612	11230.75000	-2581.391070	18210.91900	20792.31007
687452900.1823612	11231.00000	-2583.104182	18209.17150	20792.27568
687452900.4323612	11231.25000	-2581.812394	18210.42890	20792.24129
687452900.6823612	11231.50000	-2582.144506	18210.06240	20792.20691
687452900.9323612	11231.75000	-2582.685715	18209.48680	20792.17252
687452901.1823612	11232.00000	-2582.824725	18209.31340	20792.13812
687452901.4323612	11232.25000	-2582.423633	18209.68010	20792.10373
687452901.6823612	11232.50000	-2582.727641	18209.34170	20792.06934
687452901.9323612	11232.75000	-2581.723748	18210.31120	20792.03495
687452902.1823612	11233.00000	-2581.180855	18210.81970	20792.00055
687452902.4323612	11233.25000	-2581.762360	18210.20380	20791.96616
687452902.6823612	11233.50000	-2582.465264	18209.46650	20791.93176
687452902.9323612	11233.75000	-2581.507367	18210.39000	20791.89737
687452903.1823612	11234.00000	-2580.867470	18210.99550	20791.86297
687452903.4323612	11234.25000	-2579.575772	18212.25280	20791.82857
687452903.6823612	11234.50000	-2581.637573	18210.15660	20791.79417
687452903.9323612	11234.75000	-2581.284875	18210.47490	20791.75977
687452904.1823612	11235.00000	-2580.981074	18210.74430	20791.72537
687452904.4323612	11235.25000	-2579.738373	18211.95260	20791.69097
687452904.6823612	11235.50000	-2580.980270	18210.67630	20791.65657
687452904.9323612	11235.75000	-2580.935567	18210.68660	20791.62217
687452905.1823612	11236.00000	-2581.569763	18210.01800	20791.58776
687452905.4323612	11236.25000	-2580.317259	18211.23610	20791.55336
687452905.6823612	11236.50000	-2578.484053	18213.03490	20791.51895
687452905.9323612	11236.75000	-2580.753647	18210.73090	20791.48455
687452906.1823612	11237.00000	-2580.892040	18210.55810	20791.45014
687452906.4323612	11237.25000	-2579.489332	18211.92640	20791.41573
687452906.6823612	11237.50000	-2580.008522	18211.37280	20791.38132
687452906.9323612	11237.75000	-2580.410913	18210.93600	20791.34691
687452907.1823612	11238.00000	-2579.244203	18212.06830	20791.31250
687452907.4323612	11238.25000	-2579.451492	18211.82660	20791.27809
687452907.6823612	11238.50000	-2580.622680	18210.62100	20791.24368
687452907.9323612	11238.75000	-2580.108167	18211.10110	20791.20927
687452908.1823612	11239.00000	-2578.684053	18212.49080	20791.17485
687452908.4323612	11239.25000	-2580.158938	18210.98150	20791.14044
687452908.6823612	11239.50000	-2580.530023	18210.57600	20791.10602
687452908.9323612	11239.75000	-2579.941607	18211.13000	20791.07161
687452909.1823612	11240.00000	-2580.465390	18210.57180	20791.03719
687452909.4323612	11240.25000	-2580.614172	18210.38860	20791.00277
687452909.6823612	11240.50000	-2584.716653	18206.25170	20790.96835
687452909.9323612	11240.75000	-2580.587734	18210.34620	20790.93393
687452910.1823612	11241.00000	-2579.157814	18211.74170	20790.89951
687452910.4323612	11241.25000	-2580.529993	18210.33510	20790.86509
687452910.6823612	11241.50000	-2583.764570	18207.06610	20790.83067
687452910.9323612	11241.75000	-2580.143847	18210.65240	20790.79625
687452911.1823612	11242.00000	-2580.378023	18210.38380	20790.76182
687452911.4323612	11242.25000	-2578.148299	18212.57910	20790.72740
687452911.6823612	11242.50000	-2579.939974	18210.75300	20790.69297
687452911.9323612	11242.75000	-2580.397648	18210.26090	20790.65855
687452912.1823612	11243.00000	-2580.162320	18210.46180	20790.62412
687452912.4323612	11243.25000	-2581.584393	18209.00530	20790.58969
687452912.6823612	11243.50000	-2582.715064	18207.84020	20790.55526
687452912.9323612	11243.75000	-2579.994835	18210.52600	20790.52084
687452913.1823612	11244.00000	-2579.788205	18210.69820	20790.48641
687452913.4323612	11244.25000	-2579.946774	18210.50520	20790.45197
687452913.6823612	11244.50000	-2578.274742	18212.14280	20790.41754
687452913.9323612	11244.75000	-2581.452409	18208.93070	20790.38311
687452914.1823612	11245.00000	-2578.654676	18211.69400	20790.34868
687452914.4323612	11245.25000	-2579.085141	18211.22910	20790.31424
687452914.6823612	11245.50000	-2580.002607	18210.27720	20790.27981
687452914.9323612	11245.75000	-2578.494570	18211.75080	20790.24537
687452915.1823612	11246.00000	-2579.457234	18210.75370	20790.21093
687452915.4323612	11246.25000	-2578.614296	18211.56220	20790.17650
687452915.6823612	11246.50000	-2578.300757	18211.84130	20790.14206
687452915.9323612	11246.75000	-2577.435318	18212.67230	20790.10762
687452916.1823612	11247.00000	-2578.838178	18211.23500	20790.07318
687452916.4323612	11247.25000	-2577.876337	18212.16240	20790.03874
687452916.6823612	11247.50000	-2578.344195	18211.66010	20790.00430
687452916.9323612	11247.75000	-2578.609453	18211.36040	20789.96985
687452917.1823612	11248.00000	-2577.577810	18212.35760	20789.93541
687452917.4323612	11248.25000	-2578.084966	18211.81600	20789.90097
687452917.6823612	11248.50000	-2577.817420	18212.04910	20789.86652
687452917.9323612	11248.75000	-2578.478174	18211.35390	20789.83207
687452918.1823612	11249.00000	-2579.845427	18209.95220	20789.79763
687452918.4323612	11249.25000	-2579.000079	18210.76310	20789.76318
687452918.6823612	11249.50000	-2578.181331	18211.54740	20789.72873
687452918.9323612	11249.75000	-2578.979982	18210.71430	20789.69428
687452919.1823612	11250.00000	-2574.148932	18215.51090	20789.65983
687452919.4323612	11250.25000	-2578.425981	18211.19940	20789.62538
687452919.6823612	11250.50000	-2578.547129	18211.04380	20789.59093
687452919.9323612	11250.75000	-2578.557278	18210.99920	20789.55648
687452920.1823612	11251.00000	-2578.407124	18211.11490	20789.52202
687452920.4323612	11251.25000	-2578.198470	18211.28910	20789.48757
687452920.6823612	11251.50000	461.233985	21250.68710	20789.45311
687452920.9323612	11251.75000	-2576.995059	18212.42360	20789.41866
687452921.1823612	11252.00000	-2576.453603	18212.93060	20789.38420
687452921.4323612	11252.25000	-2577.478845	18211.87090	20789.34975
687452921.6823612	11252.50000	-2577.376887	18211.93840	20789.31529
687452921.9323612	11252.75000	-2573.918328	18215.36250	20789.28083
687452922.1823612	11253.00000	-2576.413468	18212.83290	20789.24637
687452922.4323612	11253.25000	-2576.396707	18212.81520	20789.21191
687452922.6823612	11253.50000	-2577.029945	18212.14750	20789.17745
687452922.9323612	11253.75000	-2577.319084	18211.82390	20789.14298
687452923.1823612	11254.00000	-2577.812420	18211.29610	20789.10852
687452923.4323612	11254.25000	-2577.956656	18211.11740	20789.07406
687452923.6823612	11254.50000	-2576.443491	18212.59610	20789.03959
687452923.9323612	11254.75000	-2576.945925	18212.05920	20789.00513
687452924.1823612	11255.00000	-2576.062659	18212.90800	20788.97066
687452924.4323612	11255.25000	-2578.569892	18210.36630	20788.93619
687452924.6823612	11255.50000	-2581.231724	18207.67000	20788.90172
687452924.9323612	11255.75000	-2577.888954	18210.97830	20788.86725
687452925.1823612	11256.00000	-2575.759584	18213.07320	20788.83278
687452925.4323612	11256.25000	-2574.704014	18214.09430	20788.79831
687452925.6823612	11256.50000	-2576.749243	18212.01460	20788.76384
687452925.9323612	11256.75000	-2578.010271	18210.71910	20788.72937
687452926.1823612	11257.00000	-2575.835497	18212.85940	20788.69490
687452926.4323612	11257.25000	-2574.943123	18213.71730	20788.66042
687452926.6823612	11257.50000	-2575.337348	18213.28860	20788.62595
687452926.9323612	11257.75000	-2575.194072	18213.39740	20788.59147
687452927.1823612	11258.00000	-2575.717996	18212.83900	20788.55700
687452927.4323612	11258.25000	-2575.404419	18213.11810	20788.52252
687452927.6823612	11258.50000	-2575.982640	18212.50540	20788.48804
687452927.9323612	11258.75000	-2576.596062	18211.85750	20788.45356
687452928.1823612	11259.00000	-2575.460083	18212.95900	20788.41908
687452928.4323612	11259.25000	-2575.554502	18212.83010	20788.38460
687452928.6823612	11259.50000	-2576.194721	18212.15540	20788.35012
687452928.9323612	11259.75000	-2575.716038	18212.59960	20788.31564
687452929.1823612	11260.00000	-2575.366755	18212.91440	20788.28116
687452929.4323612	11260.25000	-2575.310571	18212.93610	20788.24667
687452929.6823612	11260.50000	-2575.584087	18212.62810	20788.21219
687452929.9323612	11260.75000	-2576.163401	18212.01430	20788.17770
687452930.1823612	11261.00000	462.687885	21250.83110	20788.14322
687452930.4323612	11261.25000	-2575.001828	18213.10690	20788.10873
687452930.6823612	11261.50000	-2575.128340	18212.94590	20788.07424
687452930.9323612	11261.75000	-2574.625651	18213.41410	20788.03975
687452931.1823612	11262.00000	-2574.762161	18213.24310	20788.00526
687452931.4323612	11262.25000	-2573.310571	18214.66020	20787.97077
687452931.6823612	11262.50000	-2575.176580	18212.75970	20787.93628
687452931.9323612	11262.75000	-2574.329188	18213.57260	20787.90179
687452932.1823612	11263.00000	-2574.273495	18213.59380	20787.86730
687452932.4323612	11263.25000	-2574.508601	18213.32420	20787.83280
687452932.6823612	11263.50000	-2573.528206	18214.27010	20787.79831
687452932.9323612	11263.75000	-2575.764012	18211.99980	20787.76381
687452933.1823612	11264.00000	-2574.687616	18213.04170	20787.72932
687452933.4323612	11264.25000	-2575.223218	18212.47160	20787.69482
687452933.6823612	11264.50000	-2574.328821	18213.33150	20787.66032
687452933.9323612	11264.75000	-2574.804222	18212.82160	20787.62582
687452934.1823612	11265.00000	-2574.949423	18212.64190	20787.59132
687452934.4323612	11265.25000	-2574.045622	18213.51120	20787.55682
687452934.6823612	11265.50000	-2574.268621	18213.25370	20787.52232
687452934.9323612	11265.75000	-2576.236719	18211.25110	20787.48782
687452935.1823612	11266.00000	-2573.455316	18213.99800	20787.45332
687452935.4323612	11266.25000	-2573.846413	18213.57240	20787.41881
687452935.6823612	11266.50000	-2573.883509	18213.50080	20787.38431
687452935.9323612	11266.75000	-2574.187603	18213.16220	20787.34980
687452936.1823612	11267.00000	-2573.157097	18214.15820	20787.31530
687452936.4323612	11267.25000	-2576.119990	18211.16080	20787.28079
687452936.6823612	11267.50000	-2575.295782	18211.95050	20787.24628
687452936.9323612	11267.75000	-2574.123774	18213.08800	20787.21177
687452937.1823612	11268.00000	-2575.040465	18212.13680	20787.17726
687452937.4323612	11268.25000	-2572.122755	18215.02000	20787.14275
687452937.6823612	11268.50000	-2573.789143	18213.31910	20787.10824
687452937.9323612	11268.75000	-2576.569131	18210.50460	20787.07373
687452938.1823612	11269.00000	-2572.293618	18214.74560	20787.03922
687452938.4323612	11269.25000	-2572.619505	18214.38520	20787.00470
687452938.6823612	11269.50000	-2574.408291	18212.56190	20786.97019
687452938.9323612	11269.75000	-2572.969976	18213.96570	20786.93568
687452939.1823612	11270.00000	-2572.718460	18214.18270	20786.90116
687452939.4323612	11270.25000	-2573.358843	18213.50780	20786.86664
687452939.6823612	11270.50000	-2573.475726	18213.35640	20786.83213
687452939.9323612	11270.75000	-2573.196307	18213.60130	20786.79761
687452940.1823612	11271.00000	-2571.966888	18214.79620	20786.76309
687452940.4323612	11271.25000	-2574.933568	18211.79500	20786.72857
687452940.6823612	11271.50000	-2574.229346	18212.46470	20786.69405
687452940.9323612	11271.75000	464.272975	21250.93250	20786.65953
687452941.1823612	11272.00000	-2574.719703	18211.90530	20786.62500
687452941.4323612	11272.25000	-2574.019779	18212.57070	20786.59048
687452941.6823612	11272.50000	-2571.819954	18214.73600	20786.55595
687452941.9323612	11272.75000	-2572.225630	18214.29580	20786.52143
687452942.1823612	11273.00000	-2571.796804	18214.69010	20786.48690
687452942.4323612	11273.25000	-2573.024778	18213.42760	20786.45238
687452942.6823612	11273.50000	-2575.037550	18211.38030	20786.41785
687452942.9323612	11273.75000	-2569.391122	18216.99220	20786.38332
687452943.1823612	11274.00000	-2571.270093	18215.07870	20786.34879
687452943.4323612	11274.25000	-2571.821463	18214.49280	20786.31426
687452943.6823612	11274.50000	-2571.215632	18215.06410	20786.27973
687452943.9323612	11274.75000	-2572.229900	18214.01530	20786.24520
687452944.1823612	11275.00000	-2573.710768	18212.49990	20786.21067
687452944.4323612	11275.25000	-2572.154936	18214.02120	20786.17614
687452944.6823612	11275.50000	-2574.113301	18212.02830	20786.14160
687452944.9323612	11275.75000	-2571.496066	18214.61100	20786.10707
687452945.1823612	11276.00000	-2570.912931	18215.15960	20786.07253
687452945.4323612	11276.25000	-2573.810694	18212.22730	20786.03799
687452945.6823612	11276.50000	-2573.819957	18212.18350	20786.00346
687452945.9323612	11276.75000	-2573.950817	18212.01810	20785.96892
687452946.1823612	11277.00000	-2570.658579	18215.27580	20785.93438
687452946.4323612	11277.25000	-2572.552139	18213.34770	20785.89984
687452946.6823612	11277.50000	-2569.297099	18216.56820	20785.86530
687452946.9323612	11277.75000	-2572.001358	18213.82940	20785.83076
687452947.1823612	11278.00000	-2570.284615	18215.51160	20785.79622
687452947.4323612	11278.25000	-2571.534971	18214.22670	20785.76167
687452947.6823612	11278.50000	-2574.214728	18211.51240	20785.72713
687452947.9323612	11278.75000	-2566.789483	18218.90310	20785.69258
687452948.1823612	11279.00000	-2571.829837	18213.82820	20785.65804
687452948.4323612	11279.25000	-2573.093991	18212.52950	20785.62349
687452948.6823612	11279.50000	-2572.694844	18212.89410	20785.58894
687452948.9323612	11279.75000	-2572.095596	18213.45880	20785.55440
687452949.1823612	11280.00000	-2572.135447	18213.38440	20785.51985
687452949.4323612	11280.25000	-2571.624297	18213.86100	20785.48530
687452949.6823612	11280.50000	-2571.222546	18214.22820	20785.45075
687452949.9323612	11280.75000	-2569.816895	18215.59930	20785.41619
687452950.1823612	11281.00000	-2571.492842	18213.88880	20785.38164
687452950.4323612	11281.25000	-2572.141190	18213.20590	20785.34709
687452950.6823612	11281.50000	-2572.544836	18212.76770	20785.31254
687452950.9323612	11281.75000	465.461119	21250.73910	20785.27798
687452951.1823612	11282.00000	-2570.307126	18214.93630	20785.24343
687452951.4323612	11282.25000	-2569.975270	18215.23360	20785.20887
687452951.6823612	11282.50000	-2574.245612	18210.92870	20785.17431
687452951.9323612	11282.75000	-2571.445954	18213.69380	20785.13975
687452952.1823612	11283.00000	-2573.651396	18211.45380	20785.10520
687452952.4323612	11283.25000	-2570.830637	18214.24000	20785.07064
687452952.6823612	11283.50000	-2570.138577	18214.89750	20785.03608
687452952.9323612	11283.75000	-2569.884215	18215.11730	20785.00151
687452953.1823612	11284.00000	-2570.540252	18214.42670	20784.96695
687452953.4323612	11284.25000	-2571.008390	18213.92400	20784.93239
687452953.6823612	11284.50000	-2571.659826	18213.23800	20784.89783
687452953.9323612	11284.75000	-2571.518962	18213.34430	20784.86326
687452954.1823612	11285.00000	-2570.699297	18214.12940	20784.82870
687452954.4323612	11285.25000	-2569.384430	18215.40970	20784.79413
687452954.6823612	11285.50000	-2570.086263	18214.67330	20784.75956
687452954.9323612	11285.75000	-2570.087296	18214.63770	20784.72500
687452955.1823612	11286.00000	-2570.954627	18213.73580	20784.69043
687452955.4323612	11286.25000	-2570.896758	18213.75910	20784.65586
687452955.6823612	11286.50000	-2570.625688	18213.99560	20784.62129
687452955.9323612	11286.75000	-2570.907616	18213.67910	20784.58672
687452956.1823612	11287.00000	-2571.336944	18213.21520	20784.55214
687452956.4323612	11287.25000	-2569.643172	18214.87440	20784.51757
687452956.6823612	11287.50000	-2570.212398	18214.27060	20784.48300
687452956.9323612	11287.75000	-2568.491524	18215.95690	20784.44842
687452957.1823612	11288.00000	-2570.181048	18214.23280	20784.41385
687452957.4323612	11288.25000	-2570.837872	18213.54140	20784.37927
687452957.6823612	11288.50000	-2570.857196	18213.48750	20784.34470
687452957.9323612	11288.75000	-2569.728218	18214.58190	20784.31012
687452958.1823612	11289.00000	-2570.405740	18213.86980	20784.27554
687452958.4323612	11289.25000	-2570.370060	18213.87090	20784.24096
687452958.6823612	11289.50000	-2569.129679	18215.07670	20784.20638
687452958.9323612	11289.75000	-2574.058799	18210.11300	20784.17180
687452959.1823612	11290.00000	-2569.358817	18214.77840	20784.13722
687452959.4323612	11290.25000	-2569.345334	18214.75730	20784.10263
687452959.6823612	11290.50000	-2570.545551	18213.52250	20784.06805
687452959.9323612	11290.75000	-2569.442367	18214.59110	20784.03347
687452960.1823612	11291.00000	-2568.993682	18215.00520	20783.99888
687452960.4323612	11291.25000	-2572.082795	18211.88150	20783.96430
687452960.6823612	11291.50000	-2569.604109	18214.32560	20783.92971
687452960.9323612	11291.75000	-2568.951022	18214.94410	20783.89512
687452961.1823612	11292.00000	-2569.474634	18214.38590	20783.86053
687452961.4323612	11292.25000	-2569.105744	18214.72020	20783.82594
687452961.6823612	11292.50000	-2570.328854	18213.46250	20783.79135
687452961.9323612	11292.75000	-4411.989163	16371.76760	20783.75676
687452962.1823612	11293.00000	-2568.870271	18214.85190	20783.72217
687452962.4323612	11293.25000	-2568.873479	18214.81410	20783.68758
687452962.6823612	11293.50000	-2570.641886	18213.01110	20783.65299
687452962.9323612	11293.75000	-2569.465192	18214.15320	20783.61839
687452963.1823612	11294.00000	-2569.007697	18214.57610	20783.58380
687452963.4323612	11294.25000	-2569.877001	18213.67220	20783.54920
687452963.6823612	11294.50000	-2569.522405	18213.99220	20783.51460
687452963.9323612	11294.75000	-2569.243707	18214.23630	20783.48001
687452964.1823612	11295.00000	-2566.976508	18216.46890	20783.44541
687452964.4323612	11295.25000	-2568.889209	18214.52160	20783.41081
687452964.6823612	11295.50000	-2568.300710	18215.07550	20783.37621
687452964.9323612	11295.75000	-2568.982509	18214.35910	20783.34161
687452965.1823612	11296.00000	-2567.899507	18215.40750	20783.30701
687452965.4323612	11296.25000	-2568.521306	18214.75110	20783.27241
687452965.6823612	11296.50000	-2567.671902	18215.56590	20783.23780
687452965.9323612	11296.75000	-2567.092198	18216.11100	20783.20320
687452966.1823612	11297.00000	-2567.818493	18215.35010	20783.16859
687452966.4323612	11297.25000	-2566.732287	18216.40170	20783.13399
687452966.6823612	11297.50000	-2562.428181	18220.67120	20783.09938
687452966.9323612	11297.75000	-2566.609474	18216.45530	20783.06477
687452967.1823612	11298.00000	-2567.517266	18215.51290	20783.03017
687452967.4323612	11298.25000	-2568.260157	18214.73540	20782.99556
687452967.6823612	11298.50000	-2568.959847	18214.00110	20782.96095
687452967.9323612	11298.75000	-2567.890536	18215.03580	20782.92634
687452968.1823612	11299.00000	-2568.913226	18213.97850	20782.89173
687452968.4323612	11299.25000	-2566.763813	18216.09330	20782.85711
687452968.6823612	11299.50000	-2567.616901	18215.20560	20782.82250
687452968.9323612	11299.75000	-2568.411787	18214.37610	20782.78789
687452969.1823612	11300.00000	-2565.978772	18216.77450	20782.75327
687452969.4323612	11300.25000	-2567.483357	18215.23530	20782.71866
687452969.6823612	11300.50000	-2568.127440	18214.55660	20782.68404
687452969.9323612	11300.75000	-2567.772823	18214.87660	20782.64942
687452970.1823612	11301.00000	-2568.279205	18214.33560	20782.61480
687452970.4323612	11301.25000	-2566.645286	18215.93490	20782.58019
687452970.6823612	11301.50000	-2567.244067	18215.30150	20782.54557
687452970.9323612	11301.75000	-2567.725547	18214.78540	20782.51095
687452971.1823612	11302.00000	-2565.536825	18216.93950	20782.47632
687452971.4323612	11302.25000	-2568.441702	18214.00000	20782.44170
687452971.6823612	11302.50000	-2566.166280	18216.24080	20782.40708
687452971.9323612	11302.75000	-2565.968557	18216.40390	20782.37246
687452972.1823612	11303.00000	-2566.438932	18215.89890	20782.33783
687452972.4323612	11303.25000	-2567.869907	18214.43330	20782.30321
687452972.6823612	11303.50000	-2565.854480	18216.41410	20782.26858
687452972.9323612	11303.75000	-2567.177053	18215.05690	20782.23395
687452973.1823612	11304.00000	-2567.204025	18214.99530	20782.19933
687452973.4323612	11304.25000	-2565.921197	18216.24350	20782.16470
687452973.6823612	11304.50000	-2565.254067	18216.87600	20782.13007
687452973.9323612	11304.75000	-2567.072338	18215.02310	20782.09544
687452974.1823612	11305.00000	-2566.771506	18215.28930	20782.06081
687452974.4323612	11305.25000	-2564.193474	18217.83270	20782.02617
687452974.6823612	11305.50000	-2566.565741	18215.42580	20781.99154
687452974.9323612	11305.75000	-2565.737008	18216.21990	20781.95691
687452975.1823612	11306.00000	-2565.556673	18216.36560	20781.92227
687452975.4323612	11306.25000	-2565.526438	18216.36120	20781.88764
687452975.6823612	11306.50000	-2565.284202	18216.56880	20781.85300
687452975.9323612	11306.75000	-2565.772765	18216.04560	20781.81837
687452976.1823612	11307.00000	-2565.673328	18216.11040	20781.78373
687452976.4323612	11307.25000	-2566.140889	18215.60820	20781.74909
687452976.6823612	11307.50000	-2565.721850	18215.99260	20781.71445
687452976.9323612	11307.75000	-2565.580709	18216.09910	20781.67981
687452977.1823612	11308.00000	-2565.411468	18216.23370	20781.64517
687452977.4323612	11308.25000	-2565.194527	18216.41600	20781.61053
687452977.6823612	11308.50000	-2565.580884	18215.99500	20781.57588
687452977.9323612	11308.75000	-2564.890741	18216.65050	20781.54124
687452978.1823612	11309.00000	-2565.551697	18215.95490	20781.50660
687452978.4323612	11309.25000	-2565.332651	18216.13930	20781.47195
687452978.6823612	11309.50000	-2567.081205	18214.35610	20781.43731
687452978.9323612	11309.75000	-2565.793058	18215.60960	20781.40266
687452979.1823612	11310.00000	-2565.435111	18215.93290	20781.36801
687452979.4323612	11310.25000	-2565.498863	18215.83450	20781.33336
687452979.6823612	11310.50000	-2565.243514	18216.05520	20781.29871
