i timesec 	power_total 	dopp_firstmoment 	second_moment 		exp_dopp
54	10283.75	0.05764192214679162	0.8230388952803155	0.7360297358286358	-6114542001.176961
55	10284.0	0.05340787231431543	0.7851982624861316	0.6929007739314091	-6114542001.214802
55	10284.25	0.06074836393215315	0.875375277932409	0.7802123372689498	-6114542001.124624
55	10284.5	0.058698546249607825	0.8267033384628261	0.735346914984865	-6114542001.173296
55	10284.75	0.055126711827843525	0.7811313597699059	0.6911132665580516	-6114542001.218868
56	10285.0	0.0546211311372781	0.8174803262496845	0.7240930427028045	-6114542001.18252
56	10285.25	0.05709840432789773	0.8010467845073896	0.7100467443824896	-6114542001.198954
56	10285.5	0.055614504734106535	0.8272704796386695	0.740848987489372	-6114542001.1727295
56	10285.75	0.058607220278621426	0.8455963557188804	0.751247251980282	-6114542001.154404
57	10286.0	0.058094534105823395	0.8348281594868848	0.74583160780184	-6114542001.165172
57	10286.25	0.057709590352495815	0.8045771530440511	0.7195228448923924	-6114542001.195423
57	10286.5	0.05677712810415696	0.8111039246409957	0.7212763429867993	-6114542001.188896
57	10286.75	0.059580768659555854	0.8388554780956179	0.7478114394664891	-6114542001.161144
58	10287.0	0.055996537318654026	0.8009764878945431	0.7159683897332494	-6114542001.199024
58	10287.25	0.055446018699772864	0.840025847391732	0.746905532631775	-6114542001.159974
58	10287.5	0.05719630304355674	0.8253723268395516	0.7403573717251581	-6114542001.174627
58	10287.75	0.06315102257527146	0.9741235300316808	1.8250559923420921	-6114542001.025877
59	10288.0	0.08001036861364494	0.8241120544581731	0.7396721051908512	-6114542001.175888
59	10288.25	0.07423239816426709	0.8220913682357917	0.740216841683182	-6114542001.177908
59	10288.5	0.07405054370312011	0.790502490997514	0.7019831153192878	-6114542001.209497
59	10288.75	0.07491075393569262	0.8144667492223006	0.7242109132132445	-6114542001.185534
60	10289.0	0.07474205360110127	0.8126528383853158	0.7260527967375874	-6114542001.187347
60	10289.25	0.06917738405571591	0.8015238721856263	0.7141853589307852	-6114542001.198477
60	10289.5	0.07338963456898509	0.8026690102081406	0.7165762641295952	-6114542001.19733
60	10289.75	0.07623577551969361	0.7852933697759583	0.7004924204420422	-6114542001.214706
61	10290.0	0.07631226166137087	0.8375342739032173	0.7495251500783233	-6114542001.162466
61	10290.25	0.07593858370722681	0.8309221729446786	0.7383673488942928	-6114542001.169078
61	10290.5	0.0703390378357318	0.7882889454483556	0.7077621625893248	-6114542001.211711
61	10290.75	0.07551721261512695	0.8346878990340663	0.7506179564272012	-6114542001.165312
62	10291.0	0.08149501291303259	0.8512437792637195	0.7556082710561042	-6114542001.148756
62	10291.25	0.07380465671934548	0.8000711831192514	0.7128594833481201	-6114542001.199928
